School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2012-2013,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,12,122,78,134,212,5.66,57.55,36.79,63.21,415
2012-2013,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,17,26,18,43,61,27.87,42.62,29.51,70.49,444
2012-2013,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,269","2,832","1,485","4,101","5,586",22.72,50.7,26.58,73.42,443
2012-2013,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,42,157,142,199,341,12.32,46.04,41.64,58.36,416
2012-2013,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,7,33,62,40,102,6.86,32.35,60.78,39.22,390
2012-2013,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,74,284,257,358,615,12.03,46.18,41.79,58.21,416
2012-2013,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,5,49,73,54,127,3.94,38.58,57.48,42.52,388
2012-2013,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,77,212,180,289,469,16.42,45.2,38.38,61.62,420
2012-2013,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,16,139,104,155,259,6.18,53.67,40.15,59.85,408
2012-2013,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,7,61,73,68,141,4.96,43.26,51.77,48.23,396
2012-2013,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,8,29,41,37,78,10.26,37.18,52.56,47.44,396
2012-2013,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,18,112,202,130,332,5.42,33.73,60.84,39.16,386
2012-2013,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,42,36,11,78,89,47.19,40.45,12.36,87.64,480
2012-2013,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,115,341,220,456,676,17.01,50.44,32.54,67.46,435
2012-2013,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,22,69,55,91,146,15.07,47.26,37.67,62.33,419
2012-2013,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,32,110,64,142,206,15.53,53.4,31.07,68.93,433
2012-2013,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,107,878,"1,043",985,"2,028",5.28,43.29,51.43,48.57,396
2012-2013,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,221,952,"1,179","1,173","2,352",9.4,40.48,50.13,49.87,402
2012-2013,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,17,54,60,71,131,12.98,41.22,45.8,54.2,415
2012-2013,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,16,61,24,77,101,15.84,60.4,23.76,76.24,442
2012-2013,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,5,44,30,49,79,6.33,55.7,37.97,62.03,417
2012-2013,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,28,65,73,93,166,16.87,39.16,43.98,56.02,415
2012-2013,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,48,159,153,207,360,13.33,44.17,42.5,57.5,418
2012-2013,69,Page County,Mathematics,Grade 3,SOL,Mathematics,21,123,120,144,264,7.95,46.59,45.45,54.55,405
2012-2013,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,13,84,84,97,181,7.18,46.41,46.41,53.59,403
2012-2013,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,13,109,159,122,281,4.63,38.79,56.58,43.42,391
2012-2013,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,82,357,199,439,638,12.85,55.96,31.19,68.81,431
2012-2013,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,29,71,34,100,134,21.64,52.99,25.37,74.63,447
2012-2013,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,103,566,468,669,"1,137",9.06,49.78,41.16,58.84,411
2012-2013,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,45,136,111,181,292,15.41,46.58,38.01,61.99,425
2012-2013,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,19,81,63,100,163,11.66,49.69,38.65,61.35,421
2012-2013,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,92,236,105,328,433,21.25,54.5,24.25,75.75,446
2012-2013,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,934,"3,467","1,913","4,401","6,314",14.79,54.91,30.3,69.7,430
2012-2013,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,35,162,127,197,324,10.8,50,39.2,60.8,418
2012-2013,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,15,60,35,75,110,13.64,54.55,31.82,68.18,430
2012-2013,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,1,26,52,27,79,1.27,32.91,65.82,34.18,379
2012-2013,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,178,640,935,818,"1,753",10.15,36.51,53.34,46.66,401
2012-2013,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,19,39,28,58,86,22.09,45.35,32.56,67.44,432
2012-2013,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,165,446,351,611,962,17.15,46.36,36.49,63.51,424
2012-2013,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,191,497,254,688,942,20.28,52.76,26.96,73.04,440
2012-2013,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,20,75,94,95,189,10.58,39.68,49.74,50.26,406
2012-2013,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,78,477,288,555,843,9.25,56.58,34.16,65.84,420
2012-2013,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,26,150,83,176,259,10.04,57.92,32.05,67.95,425
2012-2013,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,46,166,57,212,269,17.1,61.71,21.19,78.81,444
2012-2013,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,50,135,76,185,261,19.16,51.72,29.12,70.88,435
2012-2013,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,81,194,163,275,438,18.49,44.29,37.21,62.79,426
2012-2013,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,21,177,136,198,334,6.29,52.99,40.72,59.28,412
2012-2013,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,29,102,77,131,208,13.94,49.04,37.02,62.98,422
2012-2013,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,279,836,589,"1,115","1,704",16.37,49.06,34.57,65.43,428
2012-2013,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,257,"1,077",588,"1,334","1,922",13.37,56.04,30.59,69.41,430
2012-2013,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,23,106,81,129,210,10.95,50.48,38.57,61.43,417
2012-2013,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,97,576,420,673,"1,093",8.87,52.7,38.43,61.57,415
2012-2013,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,6,28,24,34,58,10.34,48.28,41.38,58.62,411
2012-2013,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,2,45,39,47,86,2.33,52.33,45.35,54.65,392
2012-2013,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,94,213,150,307,457,20.57,46.61,32.82,67.18,434
2012-2013,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"1,157","2,591","1,336","3,748","5,084",22.76,50.96,26.28,73.72,442
2012-2013,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,62,182,166,244,410,15.12,44.39,40.49,59.51,417
2012-2013,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,96,287,149,383,532,18.05,53.95,28.01,71.99,437
2012-2013,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,18,122,102,140,242,7.44,50.41,42.15,57.85,408
2012-2013,207,West Point,Mathematics,Grade 3,SOL,Mathematics,11,37,11,48,59,18.64,62.71,18.64,81.36,453
2012-2013,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,6,59,64,65,129,4.65,45.74,49.61,50.39,397
2012-2013,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,226,338,198,564,762,29.66,44.36,25.98,74.02,449
2012-2013,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,26,154,127,180,307,8.47,50.16,41.37,58.63,410
2012-2013,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,84,263,88,347,435,19.31,60.46,20.23,79.77,444
2012-2013,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,29,180,94,209,303,9.57,59.41,31.02,68.98,428
2012-2013,98,York County,Mathematics,Grade 3,SOL,Mathematics,188,464,193,652,845,22.25,54.91,22.84,77.16,447
2013-2014,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,34,136,178,170,348,9.77,39.08,51.15,48.85,402
2013-2014,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,142,461,356,603,959,14.81,48.07,37.12,62.88,421
2013-2014,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,128,497,436,625,"1,061",12.06,46.84,41.09,58.91,416
2013-2014,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,18,68,59,86,145,12.41,46.9,40.69,59.31,414
2013-2014,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,9,39,66,48,114,7.89,34.21,57.89,42.11,393
2013-2014,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,27,154,118,181,299,9.03,51.51,39.46,60.54,413
2013-2014,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,12,81,45,93,138,8.7,58.7,32.61,67.39,423
2013-2014,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,420,"1,059",423,"1,479","1,902",22.08,55.68,22.24,77.76,449
2013-2014,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,77,394,281,471,752,10.24,52.39,37.37,62.63,417
2013-2014,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,3,16,20,19,39,7.69,41.03,51.28,48.72,411
2013-2014,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,54,326,297,380,677,7.98,48.15,43.87,56.13,407
2013-2014,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,13,26,30,39,69,18.84,37.68,43.48,56.52,411
2013-2014,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,58,176,92,234,326,17.79,53.99,28.22,71.78,438
2013-2014,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,41,74,49,115,164,25,45.12,29.88,70.12,442
2013-2014,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,12,38,74,50,124,9.68,30.65,59.68,40.32,398
2013-2014,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,13,86,94,99,193,6.74,44.56,48.7,51.3,405
2013-2014,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,18,59,76,77,153,11.76,38.56,49.67,50.33,409
2013-2014,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,2,24,47,26,73,2.74,32.88,64.38,35.62,370
2013-2014,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,72,319,149,391,540,13.33,59.07,27.59,72.41,433
2013-2014,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,26,184,121,210,331,7.85,55.59,36.56,63.44,416
2013-2014,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,42,141,110,183,293,14.33,48.12,37.54,62.46,421
2013-2014,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,8,43,7,51,58,13.79,74.14,12.07,87.93,445
2013-2014,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,14,61,51,75,126,11.11,48.41,40.48,59.52,413
2013-2014,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,76,150,93,226,319,23.82,47.02,29.15,70.85,439
2013-2014,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,296,"1,602",817,"1,898","2,715",10.9,59.01,30.09,69.91,427
2013-2014,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,711,"2,434","1,049","3,145","4,194",16.95,58.04,25.01,74.99,440
2013-2014,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,10,54,62,64,126,7.94,42.86,49.21,50.79,400
2013-2014,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,10,18,8,28,36,27.78,50,22.22,77.78,457
2013-2014,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,28,111,63,139,202,13.86,54.95,31.19,68.81,433
2013-2014,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,9,37,18,46,64,14.06,57.81,28.13,71.88,432
2013-2014,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,4,16,19,20,39,10.26,41.03,48.72,51.28,416
2013-2014,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,67,295,192,362,554,12.09,53.25,34.66,65.34,425
2013-2014,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,5,41,51,46,97,5.15,42.27,52.58,47.42,397
2013-2014,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,58,187,190,245,435,13.33,42.99,43.68,56.32,412
2013-2014,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,20,84,45,104,149,13.42,56.38,30.2,69.8,424
2013-2014,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,54,145,86,199,285,18.95,50.88,30.18,69.82,441
2013-2014,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,14,70,32,84,116,12.07,60.34,27.59,72.41,422
2013-2014,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"2,751","6,551","4,036","9,302","13,338",20.63,49.12,30.26,69.74,439
2013-2014,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,50,88,27,138,165,30.3,53.33,16.36,83.64,467
2013-2014,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,80,379,281,459,740,10.81,51.22,37.97,62.03,421
2013-2014,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,26,83,31,109,140,18.57,59.29,22.14,77.86,445
2013-2014,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,25,146,109,171,280,8.93,52.14,38.93,61.07,411
2013-2014,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,6,26,59,32,91,6.59,28.57,64.84,35.16,378
2013-2014,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,89,304,123,393,516,17.25,58.91,23.84,76.16,438
2013-2014,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,105,454,415,559,974,10.78,46.61,42.61,57.39,411
2013-2014,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,24,114,96,138,234,10.26,48.72,41.03,58.97,417
2013-2014,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,31,41,11,72,83,37.35,49.4,13.25,86.75,478
2013-2014,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,23,88,42,111,153,15.03,57.52,27.45,72.55,438
2013-2014,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,76,191,96,267,363,20.94,52.62,26.45,73.55,440
2013-2014,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,39,91,42,130,172,22.67,52.91,24.42,75.58,443
2013-2014,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,9,46,73,55,128,7.03,35.94,57.03,42.97,394
2013-2014,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,14,120,120,134,254,5.51,47.24,47.24,52.76,401
2013-2014,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,15,89,68,104,172,8.72,51.74,39.53,60.47,411
2013-2014,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,29,163,199,192,391,7.42,41.69,50.9,49.1,399
2013-2014,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,133,801,524,934,"1,458",9.12,54.94,35.94,64.06,418
2013-2014,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,334,574,302,908,"1,210",27.6,47.44,24.96,75.04,453
2013-2014,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,57,198,137,255,392,14.54,50.51,34.95,65.05,423
2013-2014,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,607,"1,785","1,198","2,392","3,590",16.91,49.72,33.37,66.63,432
2013-2014,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,52,251,201,303,504,10.32,49.8,39.88,60.12,415
2013-2014,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,0,9,4,9,13,0,69.23,30.77,69.23,423
2013-2014,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,7,94,153,101,254,2.76,37.01,60.24,39.76,383
2013-2014,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,54,231,120,285,405,13.33,57.04,29.63,70.37,436
2013-2014,48,King George County,Mathematics,Grade 3,SOL,Mathematics,66,149,92,215,307,21.5,48.53,29.97,70.03,440
2013-2014,50,King William County,Mathematics,Grade 3,SOL,Mathematics,24,96,66,120,186,12.9,51.61,35.48,64.52,423
2013-2014,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,0,27,27,27,54,0,50,50,50,396
2013-2014,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,10,49,15,59,74,13.51,66.22,20.27,79.73,440
2013-2014,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,29,123,70,152,222,13.06,55.41,31.53,68.47,429
2013-2014,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,15,26,18,41,59,25.42,44.07,30.51,69.49,445
2013-2014,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,045","3,205","1,333","4,250","5,583",18.72,57.41,23.88,76.12,443
2013-2014,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,38,191,120,229,349,10.89,54.73,34.38,65.62,426
2013-2014,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,5,55,63,60,123,4.07,44.72,51.22,48.78,394
2013-2014,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,63,221,317,284,601,10.48,36.77,52.75,47.25,402
2013-2014,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,8,62,66,70,136,5.88,45.59,48.53,51.47,400
2013-2014,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,59,268,229,327,556,10.61,48.2,41.19,58.81,412
2013-2014,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,15,108,105,123,228,6.58,47.37,46.05,53.95,407
2013-2014,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,11,63,83,74,157,7.01,40.13,52.87,47.13,389
2013-2014,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,9,40,25,49,74,12.16,54.05,33.78,66.22,426
2013-2014,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,37,157,135,194,329,11.25,47.72,41.03,58.97,415
2013-2014,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,27,54,9,81,90,30,60,10,90,471
2013-2014,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,140,380,191,520,711,19.69,53.45,26.86,73.14,440
2013-2014,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,10,57,63,67,130,7.69,43.85,48.46,51.54,398
2013-2014,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,29,127,66,156,222,13.06,57.21,29.73,70.27,427
2013-2014,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,189,"1,031",822,"1,220","2,042",9.26,50.49,40.25,59.75,412
2013-2014,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,197,"1,116","1,090","1,313","2,403",8.2,46.44,45.36,54.64,406
2013-2014,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,18,54,40,72,112,16.07,48.21,35.71,64.29,426
2013-2014,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,36,44,18,80,98,36.73,44.9,18.37,81.63,468
2013-2014,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,7,28,29,35,64,10.94,43.75,45.31,54.69,411
2013-2014,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,19,74,59,93,152,12.5,48.68,38.82,61.18,420
2013-2014,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,54,178,113,232,345,15.65,51.59,32.75,67.25,429
2013-2014,69,Page County,Mathematics,Grade 3,SOL,Mathematics,38,96,127,134,261,14.56,36.78,48.66,51.34,409
2013-2014,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,15,115,94,130,224,6.7,51.34,41.96,58.04,409
2013-2014,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,21,145,118,166,284,7.39,51.06,41.55,58.45,408
2013-2014,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,81,330,214,411,625,12.96,52.8,34.24,65.76,423
2013-2014,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,22,96,34,118,152,14.47,63.16,22.37,77.63,439
2013-2014,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,118,604,402,722,"1,124",10.5,53.74,35.77,64.23,419
2013-2014,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,40,187,85,227,312,12.82,59.94,27.24,72.76,433
2013-2014,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,20,93,44,113,157,12.74,59.24,28.03,71.97,431
2013-2014,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,62,276,84,338,422,14.69,65.4,19.91,80.09,441
2013-2014,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"1,143","3,490","1,611","4,633","6,244",18.31,55.89,25.8,74.2,440
2013-2014,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,33,185,102,218,320,10.31,57.81,31.88,68.13,422
2013-2014,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,10,63,46,73,119,8.4,52.94,38.66,61.34,410
2013-2014,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,4,25,25,29,54,7.41,46.3,46.3,53.7,406
2013-2014,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,133,883,782,"1,016","1,798",7.4,49.11,43.49,56.51,406
2013-2014,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,4,51,37,55,92,4.35,55.43,40.22,59.78,410
2013-2014,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,124,502,292,626,918,13.51,54.68,31.81,68.19,427
2013-2014,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,132,561,280,693,973,13.57,57.66,28.78,71.22,432
2013-2014,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,10,75,92,85,177,5.65,42.37,51.98,48.02,401
2013-2014,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,97,516,223,613,836,11.6,61.72,26.67,73.33,432
2013-2014,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,32,163,107,195,302,10.6,53.97,35.43,64.57,419
2013-2014,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,38,163,65,201,266,14.29,61.28,24.44,75.56,437
2013-2014,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,33,144,89,177,266,12.41,54.14,33.46,66.54,426
2013-2014,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,42,201,170,243,413,10.17,48.67,41.16,58.84,412
2013-2014,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,40,162,126,202,328,12.2,49.39,38.41,61.59,419
2013-2014,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,30,104,56,134,190,15.79,54.74,29.47,70.53,430
2013-2014,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,258,835,644,"1,093","1,737",14.85,48.07,37.08,62.92,426
2013-2014,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,321,873,562,"1,194","1,756",18.28,49.72,32,68,435
2013-2014,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,31,93,80,124,204,15.2,45.59,39.22,60.78,420
2013-2014,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,127,503,454,630,"1,084",11.72,46.4,41.88,58.12,416
2013-2014,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,2,30,32,32,64,3.13,46.88,50,50,395
2013-2014,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,3,15,57,18,75,4,20,76,24,368
2013-2014,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,74,246,145,320,465,15.91,52.9,31.18,68.82,430
2013-2014,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,958,"2,911","1,243","3,869","5,112",18.74,56.94,24.32,75.68,442
2013-2014,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,43,177,165,220,385,11.17,45.97,42.86,57.14,415
2013-2014,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,78,283,145,361,506,15.42,55.93,28.66,71.34,434
2013-2014,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,32,120,82,152,234,13.68,51.28,35.04,64.96,417
2013-2014,207,West Point,Mathematics,Grade 3,SOL,Mathematics,11,37,3,48,51,21.57,72.55,5.88,94.12,465
2013-2014,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,15,49,44,64,108,13.89,45.37,40.74,59.26,420
2013-2014,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,141,432,194,573,767,18.38,56.32,25.29,74.71,440
2013-2014,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,51,141,95,192,287,17.77,49.13,33.1,66.9,422
2013-2014,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,75,250,86,325,411,18.25,60.83,20.92,79.08,440
2013-2014,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,33,164,111,197,308,10.71,53.25,36.04,63.96,418
2013-2014,98,York County,Mathematics,Grade 3,SOL,Mathematics,106,564,211,670,881,12.03,64.02,23.95,76.05,437
2014-2015,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,50,206,140,256,396,12.63,52.02,35.35,64.65,420
2014-2015,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,147,497,271,644,915,16.07,54.32,29.62,70.38,429
2014-2015,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,189,580,376,769,"1,145",16.51,50.66,32.84,67.16,425
2014-2015,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,9,92,53,101,154,5.84,59.74,34.42,65.58,413
2014-2015,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,35,55,41,90,131,26.72,41.98,31.3,68.7,440
2014-2015,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,43,179,87,222,309,13.92,57.93,28.16,71.84,427
2014-2015,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,28,78,32,106,138,20.29,56.52,23.19,76.81,441
2014-2015,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,489,"1,062",294,"1,551","1,845",26.5,57.56,15.93,84.07,459
2014-2015,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,111,438,198,549,747,14.86,58.63,26.51,73.49,431
2014-2015,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,4,24,4,28,32,12.5,75,12.5,87.5,443
2014-2015,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,88,369,253,457,710,12.39,51.97,35.63,64.37,418
2014-2015,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,7,28,13,35,48,14.58,58.33,27.08,72.92,410
2014-2015,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,74,186,58,260,318,23.27,58.49,18.24,81.76,449
2014-2015,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,47,65,46,112,158,29.75,41.14,29.11,70.89,444
