"School Year","Division Number","Division Name","Subject","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2016-2017","59","Middlesex County","English:Reading","Grade 3","SOL","English Reading","9","47","27","56","83","10.84","56.63","32.53","67.47","421"
"2016-2017","60","Montgomery County","English:Reading","Grade 3","SOL","English Reading","144","409","158","553","711","20.25","57.52","22.22","77.78","439"
"2016-2017","62","Nelson County","English:Reading","Grade 3","SOL","English Reading","19","59","53","78","131","14.50","45.04","40.46","59.54","409"
"2016-2017","63","New Kent County","English:Reading","Grade 3","SOL","English Reading","42","128","35","170","205","20.49","62.44","17.07","82.93","444"
"2016-2017","117","Newport News City","English:Reading","Grade 3","SOL","English Reading","240","1,162","750","1,402","2,152","11.15","54.00","34.85","65.15","414"
"2016-2017","118","Norfolk City","English:Reading","Grade 3","SOL","English Reading","255","1,334","812","1,589","2,401","10.62","55.56","33.82","66.18","416"
"2016-2017","65","Northampton County","English:Reading","Grade 3","SOL","English Reading","11","69","41","80","121","9.09","57.02","33.88","66.12","405"
"2016-2017","66","Northumberland County","English:Reading","Grade 3","SOL","English Reading","19","51","19","70","89","21.35","57.30","21.35","78.65","442"
"2016-2017","119","Norton City","English:Reading","Grade 3","SOL","English Reading","8","36","13","44","57","14.04","63.16","22.81","77.19","438"
"2016-2017","67","Nottoway County","English:Reading","Grade 3","SOL","English Reading","24","86","31","110","141","17.02","60.99","21.99","78.01","439"
"2016-2017","68","Orange County","English:Reading","Grade 3","SOL","English Reading","51","219","84","270","354","14.41","61.86","23.73","76.27","437"
"2016-2017","69","Page County","English:Reading","Grade 3","SOL","English Reading","32","134","75","166","241","13.28","55.60","31.12","68.88","424"
"2016-2017","70","Patrick County","English:Reading","Grade 3","SOL","English Reading","42","127","26","169","195","21.54","65.13","13.33","86.67","450"
"2016-2017","120","Petersburg City","English:Reading","Grade 3","SOL","English Reading","23","133","88","156","244","9.43","54.51","36.07","63.93","409"
"2016-2017","71","Pittsylvania County","English:Reading","Grade 3","SOL","English Reading","144","408","130","552","682","21.11","59.82","19.06","80.94","447"
"2016-2017","142","Poquoson City","English:Reading","Grade 3","SOL","English Reading","46","90","21","136","157","29.30","57.32","13.38","86.62","465"
"2016-2017","121","Portsmouth City","English:Reading","Grade 3","SOL","English Reading","117","611","399","728","1,127","10.38","54.21","35.40","64.60","413"
"2016-2017","72","Powhatan County","English:Reading","Grade 3","SOL","English Reading","60","171","73","231","304","19.74","56.25","24.01","75.99","438"
"2016-2017","73","Prince Edward County","English:Reading","Grade 3","SOL","English Reading","15","58","83","73","156","9.62","37.18","53.21","46.79","390"
"2016-2017","74","Prince George County","English:Reading","Grade 3","SOL","English Reading","97","309","74","406","480","20.21","64.38","15.42","84.58","449"
"2016-2017","75","Prince William County","English:Reading","Grade 3","SOL","English Reading","1,057","3,591","1,682","4,648","6,330","16.70","56.73","26.57","73.43","432"
"2016-2017","77","Pulaski County","English:Reading","Grade 3","SOL","English Reading","46","188","98","234","332","13.86","56.63","29.52","70.48","424"
"2016-2017","122","Radford City","English:Reading","Grade 3","SOL","English Reading","22","67","27","89","116","18.97","57.76","23.28","76.72","439"
"2016-2017","78","Rappahannock County","English:Reading","Grade 3","SOL","English Reading","8","40","13","48","61","13.11","65.57","21.31","78.69","442"
"2016-2017","123","Richmond City","English:Reading","Grade 3","SOL","English Reading","188","976","849","1,164","2,013","9.34","48.48","42.18","57.82","404"
"2016-2017","79","Richmond County","English:Reading","Grade 3","SOL","English Reading","20","73","21","93","114","17.54","64.04","18.42","81.58","439"
"2016-2017","124","Roanoke City","English:Reading","Grade 3","SOL","English Reading","140","662","298","802","1,100","12.73","60.18","27.09","72.91","426"
"2016-2017","80","Roanoke County","English:Reading","Grade 3","SOL","English Reading","226","623","164","849","1,013","22.31","61.50","16.19","83.81","451"
"2016-2017","81","Rockbridge County","English:Reading","Grade 3","SOL","English Reading","39","109","51","148","199","19.60","54.77","25.63","74.37","437"
"2016-2017","82","Rockingham County","English:Reading","Grade 3","SOL","English Reading","114","476","210","590","800","14.25","59.50","26.25","73.75","429"
"2016-2017","83","Russell County","English:Reading","Grade 3","SOL","English Reading","54","181","49","235","284","19.01","63.73","17.25","82.75","448"
"2016-2017","139","Salem City","English:Reading","Grade 3","SOL","English Reading","50","167","51","217","268","18.66","62.31","19.03","80.97","442"
"2016-2017","84","Scott County","English:Reading","Grade 3","SOL","English Reading","37","147","57","184","241","15.35","61.00","23.65","76.35","434"
"2016-2017","85","Shenandoah County","English:Reading","Grade 3","SOL","English Reading","44","223","191","267","458","9.61","48.69","41.70","58.30","403"
"2016-2017","86","Smyth County","English:Reading","Grade 3","SOL","English Reading","36","200","83","236","319","11.29","62.70","26.02","73.98","423"
"2016-2017","87","Southampton County","English:Reading","Grade 3","SOL","English Reading","29","153","52","182","234","12.39","65.38","22.22","77.78","434"
"2016-2017","88","Spotsylvania County","English:Reading","Grade 3","SOL","English Reading","276","1,020","462","1,296","1,758","15.70","58.02","26.28","73.72","432"
"2016-2017","89","Stafford County","English:Reading","Grade 3","SOL","English Reading","305","1,176","521","1,481","2,002","15.23","58.74","26.02","73.98","431"
"2016-2017","126","Staunton City","English:Reading","Grade 3","SOL","English Reading","40","111","67","151","218","18.35","50.92","30.73","69.27","429"
"2016-2017","127","Suffolk City","English:Reading","Grade 3","SOL","English Reading","132","630","313","762","1,075","12.28","58.60","29.12","70.88","424"
"2016-2017","90","Surry County","English:Reading","Grade 3","SOL","English Reading","7","32","7","39","46","15.22","69.57","15.22","84.78","442"
"2016-2017","91","Sussex County","English:Reading","Grade 3","SOL","English Reading","12","51","16","63","79","15.19","64.56","20.25","79.75","437"
"2016-2017","92","Tazewell County","English:Reading","Grade 3","SOL","English Reading","71","289","77","360","437","16.25","66.13","17.62","82.38","443"
"2016-2017","128","Virginia Beach City","English:Reading","Grade 3","SOL","English Reading","1,179","3,106","834","4,285","5,119","23.03","60.68","16.29","83.71","453"
"2016-2017","93","Warren County","English:Reading","Grade 3","SOL","English Reading","59","216","114","275","389","15.17","55.53","29.31","70.69","422"
"2016-2017","94","Washington County","English:Reading","Grade 3","SOL","English Reading","126","307","66","433","499","25.25","61.52","13.23","86.77","458"
"2016-2017","130","Waynesboro City","English:Reading","Grade 3","SOL","English Reading","27","134","98","161","259","10.42","51.74","37.84","62.16","404"
"2016-2017","207","West Point","English:Reading","Grade 3","SOL","English Reading","13","41","11","54","65","20.00","63.08","16.92","83.08","451"
"2016-2017","95","Westmoreland County","English:Reading","Grade 3","SOL","English Reading","16","64","38","80","118","13.56","54.24","32.20","67.80","417"
"2016-2017","131","Williamsburg-James City County","English:Reading","Grade 3","SOL","English Reading","171","456","199","627","826","20.70","55.21","24.09","75.91","439"
"2016-2017","132","Winchester City","English:Reading","Grade 3","SOL","English Reading","39","169","121","208","329","11.85","51.37","36.78","63.22","414"
"2016-2017","96","Wise County","English:Reading","Grade 3","SOL","English Reading","99","268","60","367","427","23.19","62.76","14.05","85.95","456"
"2016-2017","97","Wythe County","English:Reading","Grade 3","SOL","English Reading","50","181","51","231","282","17.73","64.18","18.09","81.91","443"
"2016-2017","98","York County","English:Reading","Grade 3","SOL","English Reading","237","625","101","862","963","24.61","64.90","10.49","89.51","459"
"2017-2018","1","Accomack County","English:Reading","Grade 3","SOL","English Reading","45","195","145","240","385","11.69","50.65","37.66","62.34","404"
"2017-2018","2","Albemarle County","English:Reading","Grade 3","SOL","English Reading","217","557","324","774","1,098","19.76","50.73","29.51","70.49","431"
"2017-2018","101","Alexandria City","English:Reading","Grade 3","SOL","English Reading","199","558","480","757","1,237","16.09","45.11","38.80","61.20","415"
"2017-2018","3","Alleghany County","English:Reading","Grade 3","SOL","English Reading","9","92","52","101","153","5.88","60.13","33.99","66.01","411"
"2017-2018","4","Amelia County","English:Reading","Grade 3","SOL","English Reading","17","76","36","93","129","13.18","58.91","27.91","72.09","424"
"2017-2018","5","Amherst County","English:Reading","Grade 3","SOL","English Reading","32","172","81","204","285","11.23","60.35","28.42","71.58","424"
"2017-2018","6","Appomattox County","English:Reading","Grade 3","SOL","English Reading","19","96","51","115","166","11.45","57.83","30.72","69.28","421"
"2017-2018","7","Arlington County","English:Reading","Grade 3","SOL","English Reading","540","1,184","423","1,724","2,147","25.15","55.15","19.70","80.30","450"
"2017-2018","8","Augusta County","English:Reading","Grade 3","SOL","English Reading","99","393","244","492","736","13.45","53.40","33.15","66.85","419"
"2017-2018","9","Bath County","English:Reading","Grade 3","SOL","English Reading","4","22","14","26","40","10.00","55.00","35.00","65.00","401"
"2017-2018","10","Bedford County","English:Reading","Grade 3","SOL","English Reading","85","411","194","496","690","12.32","59.57","28.12","71.88","426"
"2017-2018","11","Bland County","English:Reading","Grade 3","SOL","English Reading","6","26","14","32","46","13.04","56.52","30.43","69.57","429"
"2017-2018","12","Botetourt County","English:Reading","Grade 3","SOL","English Reading","58","190","78","248","326","17.79","58.28","23.93","76.07","439"
"2017-2018","102","Bristol City","English:Reading","Grade 3","SOL","English Reading","15","78","62","93","155","9.68","50.32","40.00","60.00","406"
"2017-2018","13","Brunswick County","English:Reading","Grade 3","SOL","English Reading","5","45","84","50","134","3.73","33.58","62.69","37.31","368"
"2017-2018","14","Buchanan County","English:Reading","Grade 3","SOL","English Reading","24","123","60","147","207","11.59","59.42","28.99","71.01","422"
"2017-2018","15","Buckingham County","English:Reading","Grade 3","SOL","English Reading","11","72","85","83","168","6.55","42.86","50.60","49.40","385"
"2017-2018","103","Buena Vista City","English:Reading","Grade 3","SOL","English Reading","10","31","23","41","64","15.63","48.44","35.94","64.06","419"
"2017-2018","16","Campbell County","English:Reading","Grade 3","SOL","English Reading","72","309","152","381","533","13.51","57.97","28.52","71.48","428"
"2017-2018","17","Caroline County","English:Reading","Grade 3","SOL","English Reading","70","180","80","250","330","21.21","54.55","24.24","75.76","443"
"2017-2018","18","Carroll County","English:Reading","Grade 3","SOL","English Reading","43","185","61","228","289","14.88","64.01","21.11","78.89","439"
"2017-2018","19","Charles City County","English:Reading","Grade 3","SOL","English Reading","6","19","18","25","43","13.95","44.19","41.86","58.14","404"
"2017-2018","20","Charlotte County","English:Reading","Grade 3","SOL","English Reading","20","85","32","105","137","14.60","62.04","23.36","76.64","435"
"2017-2018","104","Charlottesville City","English:Reading","Grade 3","SOL","English Reading","72","156","135","228","363","19.83","42.98","37.19","62.81","420"
"2017-2018","136","Chesapeake City","English:Reading","Grade 3","SOL","English Reading","550","1,692","690","2,242","2,932","18.76","57.71","23.53","76.47","437"
"2017-2018","21","Chesterfield County","English:Reading","Grade 3","SOL","English Reading","823","2,638","1,082","3,461","4,543","18.12","58.07","23.82","76.18","433"
"2017-2018","22","Clarke County","English:Reading","Grade 3","SOL","English Reading","22","60","51","82","133","16.54","45.11","38.35","61.65","424"
"2017-2018","202","Colonial Beach","English:Reading","Grade 3","SOL","English Reading","7","20","15","27","42","16.67","47.62","35.71","64.29","409"
"2017-2018","106","Colonial Heights City","English:Reading","Grade 3","SOL","English Reading","23","136","65","159","224","10.27","60.71","29.02","70.98","423"
"2017-2018","107","Covington City","English:Reading","Grade 3","SOL","English Reading","7","36","28","43","71","9.86","50.70","39.44","60.56","408"
"2017-2018","23","Craig County","English:Reading","Grade 3","SOL","English Reading","3","21","13","24","37","8.11","56.76","35.14","64.86","417"
"2017-2018","24","Culpeper County","English:Reading","Grade 3","SOL","English Reading","68","296","233","364","597","11.39","49.58","39.03","60.97","411"
"2017-2018","25","Cumberland County","English:Reading","Grade 3","SOL","English Reading","16","52","23","68","91","17.58","57.14","25.27","74.73","430"
"2017-2018","108","Danville City","English:Reading","Grade 3","SOL","English Reading","33","189","257","222","479","6.89","39.46","53.65","46.35","383"
"2017-2018","26","Dickenson County","English:Reading","Grade 3","SOL","English Reading","24","99","35","123","158","15.19","62.66","22.15","77.85","434"
"2017-2018","27","Dinwiddie County","English:Reading","Grade 3","SOL","English Reading","52","189","88","241","329","15.81","57.45","26.75","73.25","428"
"2017-2018","28","Essex County","English:Reading","Grade 3","SOL","English Reading","20","58","23","78","101","19.80","57.43","22.77","77.23","433"
"2017-2018","29","Fairfax County","English:Reading","Grade 3","SOL","English Reading","2,661","7,210","3,777","9,871","13,648","19.50","52.83","27.67","72.33","433"
"2017-2018","109","Falls Church City","English:Reading","Grade 3","SOL","English Reading","55","100","20","155","175","31.43","57.14","11.43","88.57","469"
"2017-2018","30","Fauquier County","English:Reading","Grade 3","SOL","English Reading","121","409","203","530","733","16.51","55.80","27.69","72.31","428"
"2017-2018","31","Floyd County","English:Reading","Grade 3","SOL","English Reading","15","63","48","78","126","11.90","50.00","38.10","61.90","409"
"2017-2018","32","Fluvanna County","English:Reading","Grade 3","SOL","English Reading","56","140","56","196","252","22.22","55.56","22.22","77.78","444"
"2017-2018","135","Franklin City","English:Reading","Grade 3","SOL","English Reading","2","25","42","27","69","2.90","36.23","60.87","39.13","361"
"2017-2018","33","Franklin County","English:Reading","Grade 3","SOL","English Reading","86","336","150","422","572","15.03","58.74","26.22","73.78","433"
"2017-2018","34","Frederick County","English:Reading","Grade 3","SOL","English Reading","145","561","303","706","1,009","14.37","55.60","30.03","69.97","424"
"2017-2018","110","Fredericksburg City","English:Reading","Grade 3","SOL","English Reading","33","117","117","150","267","12.36","43.82","43.82","56.18","406"
"2017-2018","111","Galax City","English:Reading","Grade 3","SOL","English Reading","14","61","38","75","113","12.39","53.98","33.63","66.37","422"
"2017-2018","35","Giles County","English:Reading","Grade 3","SOL","English Reading","19","92","52","111","163","11.66","56.44","31.90","68.10","429"
"2017-2018","36","Gloucester County","English:Reading","Grade 3","SOL","English Reading","69","236","103","305","408","16.91","57.84","25.25","74.75","432"
"2017-2018","37","Goochland County","English:Reading","Grade 3","SOL","English Reading","35","98","43","133","176","19.89","55.68","24.43","75.57","436"
"2017-2018","38","Grayson County","English:Reading","Grade 3","SOL","English Reading","12","64","24","76","100","12.00","64.00","24.00","76.00","433"
"2017-2018","39","Greene County","English:Reading","Grade 3","SOL","English Reading","30","133","87","163","250","12.00","53.20","34.80","65.20","412"
"2017-2018","40","Greensville County","English:Reading","Grade 3","SOL","English Reading","11","68","86","79","165","6.67","41.21","52.12","47.88","379"
"2017-2018","41","Halifax County","English:Reading","Grade 3","SOL","English Reading","48","214","91","262","353","13.60","60.62","25.78","74.22","435"
"2017-2018","112","Hampton City","English:Reading","Grade 3","SOL","English Reading","187","807","443","994","1,437","13.01","56.16","30.83","69.17","420"
"2017-2018","42","Hanover County","English:Reading","Grade 3","SOL","English Reading","288","712","260","1,000","1,260","22.86","56.51","20.63","79.37","446"
"2017-2018","113","Harrisonburg City","English:Reading","Grade 3","SOL","English Reading","53","171","214","224","438","12.10","39.04","48.86","51.14","395"
"2017-2018","43","Henrico County","English:Reading","Grade 3","SOL","English Reading","753","1,944","1,033","2,697","3,730","20.19","52.12","27.69","72.31","431"
"2017-2018","44","Henry County","English:Reading","Grade 3","SOL","English Reading","83","329","161","412","573","14.49","57.42","28.10","71.90","427"
"2017-2018","45","Highland County","English:Reading","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","428"
"2017-2018","114","Hopewell City","English:Reading","Grade 3","SOL","English Reading","18","159","110","177","287","6.27","55.40","38.33","61.67","403"
"2017-2018","46","Isle of Wight County","English:Reading","Grade 3","SOL","English Reading","72","241","93","313","406","17.73","59.36","22.91","77.09","440"
"2017-2018","48","King George County","English:Reading","Grade 3","SOL","English Reading","64","193","69","257","326","19.63","59.20","21.17","78.83","440"
"2017-2018","50","King William County","English:Reading","Grade 3","SOL","English Reading","25","78","35","103","138","18.12","56.52","25.36","74.64","435"
"2017-2018","49","King and Queen County","English:Reading","Grade 3","SOL","English Reading","2","27","15","29","44","4.55","61.36","34.09","65.91","409"
"2017-2018","51","Lancaster County","English:Reading","Grade 3","SOL","English Reading","4","31","38","35","73","5.48","42.47","52.05","47.95","393"
"2017-2018","52","Lee County","English:Reading","Grade 3","SOL","English Reading","38","143","49","181","230","16.52","62.17","21.30","78.70","434"
"2017-2018","137","Lexington City","English:Reading","Grade 3","SOL","English Reading","19","23","7","42","49","38.78","46.94","14.29","85.71","471"
"2017-2018","53","Loudoun County","English:Reading","Grade 3","SOL","English Reading","1,264","3,434","1,367","4,698","6,065","20.84","56.62","22.54","77.46","441"
"2017-2018","54","Louisa County","English:Reading","Grade 3","SOL","English Reading","53","204","118","257","375","14.13","54.40","31.47","68.53","422"
"2017-2018","55","Lunenburg County","English:Reading","Grade 3","SOL","English Reading","13","71","43","84","127","10.24","55.91","33.86","66.14","420"
"2017-2018","115","Lynchburg City","English:Reading","Grade 3","SOL","English Reading","98","306","203","404","607","16.14","50.41","33.44","66.56","420"
"2017-2018","56","Madison County","English:Reading","Grade 3","SOL","English Reading","19","56","43","75","118","16.10","47.46","36.44","63.56","409"
"2017-2018","143","Manassas City","English:Reading","Grade 3","SOL","English Reading","50","297","258","347","605","8.26","49.09","42.64","57.36","403"
"2017-2018","144","Manassas Park City","English:Reading","Grade 3","SOL","English Reading","31","171","86","202","288","10.76","59.38","29.86","70.14","418"
"2017-2018","116","Martinsville City","English:Reading","Grade 3","SOL","English Reading","18","75","68","93","161","11.18","46.58","42.24","57.76","396"
"2017-2018","57","Mathews County","English:Reading","Grade 3","SOL","English Reading","19","40","14","59","73","26.03","54.79","19.18","80.82","426"
"2017-2018","58","Mecklenburg County","English:Reading","Grade 3","SOL","English Reading","62","175","92","237","329","18.84","53.19","27.96","72.04","432"
"2017-2018","59","Middlesex County","English:Reading","Grade 3","SOL","English Reading","9","46","40","55","95","9.47","48.42","42.11","57.89","399"
"2017-2018","60","Montgomery County","English:Reading","Grade 3","SOL","English Reading","132","389","178","521","699","18.88","55.65","25.46","74.54","433"
"2017-2018","62","Nelson County","English:Reading","Grade 3","SOL","English Reading","20","67","44","87","131","15.27","51.15","33.59","66.41","419"
"2017-2018","63","New Kent County","English:Reading","Grade 3","SOL","English Reading","56","127","55","183","238","23.53","53.36","23.11","76.89","442"
"2017-2018","117","Newport News City","English:Reading","Grade 3","SOL","English Reading","256","1,119","822","1,375","2,197","11.65","50.93","37.41","62.59","411"
"2017-2018","118","Norfolk City","English:Reading","Grade 3","SOL","English Reading","290","1,280","871","1,570","2,441","11.88","52.44","35.68","64.32","414"
"2017-2018","65","Northampton County","English:Reading","Grade 3","SOL","English Reading","21","44","36","65","101","20.79","43.56","35.64","64.36","417"
"2017-2018","66","Northumberland County","English:Reading","Grade 3","SOL","English Reading","15","62","15","77","92","16.30","67.39","16.30","83.70","443"
"2017-2018","119","Norton City","English:Reading","Grade 3","SOL","English Reading","4","42","17","46","63","6.35","66.67","26.98","73.02","413"
"2017-2018","67","Nottoway County","English:Reading","Grade 3","SOL","English Reading","25","81","48","106","154","16.23","52.60","31.17","68.83","427"
"2017-2018","68","Orange County","English:Reading","Grade 3","SOL","English Reading","54","193","115","247","362","14.92","53.31","31.77","68.23","423"
"2017-2018","69","Page County","English:Reading","Grade 3","SOL","English Reading","30","151","75","181","256","11.72","58.98","29.30","70.70","420"
"2017-2018","70","Patrick County","English:Reading","Grade 3","SOL","English Reading","21","98","30","119","149","14.09","65.77","20.13","79.87","436"
"2017-2018","120","Petersburg City","English:Reading","Grade 3","SOL","English Reading","36","168","133","204","337","10.68","49.85","39.47","60.53","404"
"2017-2018","71","Pittsylvania County","English:Reading","Grade 3","SOL","English Reading","137","394","117","531","648","21.14","60.80","18.06","81.94","450"
"2017-2018","142","Poquoson City","English:Reading","Grade 3","SOL","English Reading","47","86","18","133","151","31.13","56.95","11.92","88.08","467"
"2017-2018","121","Portsmouth City","English:Reading","Grade 3","SOL","English Reading","139","564","374","703","1,077","12.91","52.37","34.73","65.27","417"
"2017-2018","72","Powhatan County","English:Reading","Grade 3","SOL","English Reading","56","177","55","233","288","19.44","61.46","19.10","80.90","444"
"2017-2018","73","Prince Edward County","English:Reading","Grade 3","SOL","English Reading","21","60","57","81","138","15.22","43.48","41.30","58.70","406"
"2017-2018","74","Prince George County","English:Reading","Grade 3","SOL","English Reading","97","303","92","400","492","19.72","61.59","18.70","81.30","433"
"2017-2018","75","Prince William County","English:Reading","Grade 3","SOL","English Reading","1,180","3,811","1,746","4,991","6,737","17.52","56.57","25.92","74.08","433"
"2017-2018","77","Pulaski County","English:Reading","Grade 3","SOL","English Reading","39","166","84","205","289","13.49","57.44","29.07","70.93","426"
"2017-2018","122","Radford City","English:Reading","Grade 3","SOL","English Reading","23","70","27","93","120","19.17","58.33","22.50","77.50","434"
"2017-2018","78","Rappahannock County","English:Reading","Grade 3","SOL","English Reading","6","28","23","34","57","10.53","49.12","40.35","59.65","422"
"2017-2018","123","Richmond City","English:Reading","Grade 3","SOL","English Reading","159","876","954","1,035","1,989","7.99","44.04","47.96","52.04","391"
"2017-2018","79","Richmond County","English:Reading","Grade 3","SOL","English Reading","16","54","25","70","95","16.84","56.84","26.32","73.68","425"
"2017-2018","124","Roanoke City","English:Reading","Grade 3","SOL","English Reading","113","587","345","700","1,045","10.81","56.17","33.01","66.99","417"
"2017-2018","80","Roanoke County","English:Reading","Grade 3","SOL","English Reading","197","614","177","811","988","19.94","62.15","17.91","82.09","446"
"2017-2018","81","Rockbridge County","English:Reading","Grade 3","SOL","English Reading","30","102","64","132","196","15.31","52.04","32.65","67.35","422"
"2017-2018","82","Rockingham County","English:Reading","Grade 3","SOL","English Reading","116","501","251","617","868","13.36","57.72","28.92","71.08","425"
"2017-2018","83","Russell County","English:Reading","Grade 3","SOL","English Reading","39","174","52","213","265","14.72","65.66","19.62","80.38","440"
"2017-2018","139","Salem City","English:Reading","Grade 3","SOL","English Reading","67","182","74","249","323","20.74","56.35","22.91","77.09","440"
"2017-2018","84","Scott County","English:Reading","Grade 3","SOL","English Reading","50","166","51","216","267","18.73","62.17","19.10","80.90","435"
"2017-2018","85","Shenandoah County","English:Reading","Grade 3","SOL","English Reading","43","170","206","213","419","10.26","40.57","49.16","50.84","395"
"2017-2018","86","Smyth County","English:Reading","Grade 3","SOL","English Reading","35","163","87","198","285","12.28","57.19","30.53","69.47","423"
"2017-2018","87","Southampton County","English:Reading","Grade 3","SOL","English Reading","25","111","49","136","185","13.51","60.00","26.49","73.51","429"
"2017-2018","88","Spotsylvania County","English:Reading","Grade 3","SOL","English Reading","251","909","453","1,160","1,613","15.56","56.35","28.08","71.92","428"
"2017-2018","89","Stafford County","English:Reading","Grade 3","SOL","English Reading","328","1,154","547","1,482","2,029","16.17","56.88","26.96","73.04","432"
"2017-2018","126","Staunton City","English:Reading","Grade 3","SOL","English Reading","34","104","57","138","195","17.44","53.33","29.23","70.77","431"
"2017-2018","127","Suffolk City","English:Reading","Grade 3","SOL","English Reading","174","592","321","766","1,087","16.01","54.46","29.53","70.47","427"
"2017-2018","90","Surry County","English:Reading","Grade 3","SOL","English Reading","6","41","10","47","57","10.53","71.93","17.54","82.46","437"
"2017-2018","91","Sussex County","English:Reading","Grade 3","SOL","English Reading","9","46","27","55","82","10.98","56.10","32.93","67.07","418"
"2017-2018","92","Tazewell County","English:Reading","Grade 3","SOL","English Reading","60","261","80","321","401","14.96","65.09","19.95","80.05","441"
"2017-2018","128","Virginia Beach City","English:Reading","Grade 3","SOL","English Reading","1,217","2,985","966","4,202","5,168","23.55","57.76","18.69","81.31","449"
"2017-2018","93","Warren County","English:Reading","Grade 3","SOL","English Reading","42","212","134","254","388","10.82","54.64","34.54","65.46","413"
"2017-2018","94","Washington County","English:Reading","Grade 3","SOL","English Reading","126","334","81","460","541","23.29","61.74","14.97","85.03","454"
"2017-2018","130","Waynesboro City","English:Reading","Grade 3","SOL","English Reading","25","137","88","162","250","10.00","54.80","35.20","64.80","408"
"2017-2018","207","West Point","English:Reading","Grade 3","SOL","English Reading","17","26","1","43","44","38.64","59.09","2.27","97.73","483"
"2017-2018","95","Westmoreland County","English:Reading","Grade 3","SOL","English Reading","19","50","42","69","111","17.12","45.05","37.84","62.16","415"
"2017-2018","131","Williamsburg-James City County","English:Reading","Grade 3","SOL","English Reading","174","453","200","627","827","21.04","54.78","24.18","75.82","437"
"2017-2018","132","Winchester City","English:Reading","Grade 3","SOL","English Reading","38","151","109","189","298","12.75","50.67","36.58","63.42","413"
"2017-2018","96","Wise County","English:Reading","Grade 3","SOL","English Reading","71","290","84","361","445","15.96","65.17","18.88","81.12","440"
"2017-2018","97","Wythe County","English:Reading","Grade 3","SOL","English Reading","63","178","55","241","296","21.28","60.14","18.58","81.42","441"
"2017-2018","98","York County","English:Reading","Grade 3","SOL","English Reading","251","518","132","769","901","27.86","57.49","14.65","85.35","460"
"2018-2019","1","Accomack County","English:Reading","Grade 3","SOL","English Reading","28","167","161","195","356","7.87","46.91","45.22","54.78","396"
"2018-2019","2","Albemarle County","English:Reading","Grade 3","SOL","English Reading","204","497","303","701","1,004","20.32","49.50","30.18","69.82","430"
"2018-2019","101","Alexandria City","English:Reading","Grade 3","SOL","English Reading","179","608","499","787","1,286","13.92","47.28","38.80","61.20","408"
"2018-2019","3","Alleghany County","English:Reading","Grade 3","SOL","English Reading","9","65","49","74","123","7.32","52.85","39.84","60.16","411"
"2018-2019","4","Amelia County","English:Reading","Grade 3","SOL","English Reading","13","89","51","102","153","8.50","58.17","33.33","66.67","417"
"2018-2019","5","Amherst County","English:Reading","Grade 3","SOL","English Reading","44","178","80","222","302","14.57","58.94","26.49","73.51","424"
"2018-2019","6","Appomattox County","English:Reading","Grade 3","SOL","English Reading","20","94","48","114","162","12.35","58.02","29.63","70.37","424"
"2018-2019","7","Arlington County","English:Reading","Grade 3","SOL","English Reading","553","1,128","462","1,681","2,143","25.80","52.64","21.56","78.44","447"
"2018-2019","8","Augusta County","English:Reading","Grade 3","SOL","English Reading","113","351","241","464","705","16.03","49.79","34.18","65.82","418"
"2018-2019","9","Bath County","English:Reading","Grade 3","SOL","English Reading","9","23","8","32","40","22.50","57.50","20.00","80.00","444"
"2018-2019","10","Bedford County","English:Reading","Grade 3","SOL","English Reading","109","386","175","495","670","16.27","57.61","26.12","73.88","433"
"2018-2019","11","Bland County","English:Reading","Grade 3","SOL","English Reading","9","26","8","35","43","20.93","60.47","18.60","81.40","451"
"2018-2019","12","Botetourt County","English:Reading","Grade 3","SOL","English Reading","61","186","57","247","304","20.07","61.18","18.75","81.25","446"
"2018-2019","102","Bristol City","English:Reading","Grade 3","SOL","English Reading","15","113","41","128","169","8.88","66.86","24.26","75.74","424"
"2018-2019","13","Brunswick County","English:Reading","Grade 3","SOL","English Reading","6","43","66","49","115","5.22","37.39","57.39","42.61","383"
"2018-2019","14","Buchanan County","English:Reading","Grade 3","SOL","English Reading","21","108","70","129","199","10.55","54.27","35.18","64.82","407"
"2018-2019","15","Buckingham County","English:Reading","Grade 3","SOL","English Reading","11","71","71","82","153","7.19","46.41","46.41","53.59","396"
"2018-2019","103","Buena Vista City","English:Reading","Grade 3","SOL","English Reading","8","27","20","35","55","14.55","49.09","36.36","63.64","415"
"2018-2019","16","Campbell County","English:Reading","Grade 3","SOL","English Reading","102","330","155","432","587","17.38","56.22","26.41","73.59","432"
"2018-2019","17","Caroline County","English:Reading","Grade 3","SOL","English Reading","54","166","105","220","325","16.62","51.08","32.31","67.69","421"
"2018-2019","18","Carroll County","English:Reading","Grade 3","SOL","English Reading","33","154","66","187","253","13.04","60.87","26.09","73.91","430"
"2018-2019","19","Charles City County","English:Reading","Grade 3","SOL","English Reading","7","22","14","29","43","16.28","51.16","32.56","67.44","425"
"2018-2019","20","Charlotte County","English:Reading","Grade 3","SOL","English Reading","25","75","18","100","118","21.19","63.56","15.25","84.75","437"
