test_year,division_name,level,rate,demographic
2007,Bristol City,hispanic,0.7294788500923653,Ethnicity
2007,Brunswick County,hispanic,0.7269006749558906,Ethnicity
2007,Buchanan County,hispanic,0.7311159095027069,Ethnicity
2007,Buckingham County,hispanic,0.7312996602060498,Ethnicity
2007,Buena Vista City,hispanic,0.7302087285650207,Ethnicity
2007,Campbell County,hispanic,0.7346252402989208,Ethnicity
2007,Caroline County,hispanic,0.8080164468633908,Ethnicity
2007,Carroll County,hispanic,0.7829888665309801,Ethnicity
2007,Charles City County,hispanic,0.7298865166811064,Ethnicity
2007,Charlotte County,hispanic,0.7285088931306842,Ethnicity
2007,Charlottesville City,hispanic,0.8031412314783772,Ethnicity
2007,Chesapeake City,hispanic,0.8416700976334397,Ethnicity
2007,Chesterfield County,hispanic,0.7421307489768046,Ethnicity
2007,Clarke County,hispanic,0.7501753097552257,Ethnicity
2007,Colonial Beach,hispanic,0.7338602218814451,Ethnicity
2007,Colonial Heights City,hispanic,0.7302620309934315,Ethnicity
2007,Covington City,hispanic,0.7346753355464805,Ethnicity
2007,Craig County,hispanic,0.735067783007314,Ethnicity
2007,Culpeper County,hispanic,0.6949354557846965,Ethnicity
2007,Cumberland County,hispanic,0.729049664695179,Ethnicity
2007,Danville City,hispanic,0.8664997850618952,Ethnicity
2007,Dickenson County,hispanic,0.7312753812682766,Ethnicity
2007,Dinwiddie County,hispanic,0.7770352294255176,Ethnicity
2007,Essex County,hispanic,0.728368928307761,Ethnicity
2007,Fairfax County,hispanic,0.61215541548587,Ethnicity
2007,Falls Church City,hispanic,0.62057450975864,Ethnicity
2007,Fauquier County,hispanic,0.6254968089183636,Ethnicity
2007,Floyd County,hispanic,0.7284090582879006,Ethnicity
2007,Fluvanna County,hispanic,0.7285785145539234,Ethnicity
2007,Franklin City,hispanic,0.7259283765953674,Ethnicity
2007,Franklin County,hispanic,0.7583860779769076,Ethnicity
2007,Frederick County,hispanic,0.6009459881419603,Ethnicity
2007,Fredericksburg City,hispanic,0.7043317334195882,Ethnicity
2007,Galax City,hispanic,0.688936481741131,Ethnicity
2007,Giles County,hispanic,0.7326225787459013,Ethnicity
2007,Gloucester County,hispanic,0.7305979657025929,Ethnicity
2007,Goochland County,hispanic,0.7195137493594029,Ethnicity
2007,Grayson County,hispanic,0.7345994362178315,Ethnicity
2007,Greene County,hispanic,0.6847345259751749,Ethnicity
2007,Greensville County,hispanic,0.7299128931173231,Ethnicity
2007,Halifax County,hispanic,0.6492002614732676,Ethnicity
2007,Hampton City,hispanic,0.7522332019178715,Ethnicity
2007,Hanover County,hispanic,0.7763429555081536,Ethnicity
2007,Harrisonburg City,hispanic,0.5602487535870746,Ethnicity
2007,Henrico County,hispanic,0.6662727386235595,Ethnicity
2007,Henry County,hispanic,0.6141902373316689,Ethnicity
2007,Highland County,hispanic,0.7309605187641719,Ethnicity
2007,Hopewell City,hispanic,0.8445890118027094,Ethnicity
2007,Isle of Wight County,hispanic,0.8013477028465268,Ethnicity
2007,King and Queen County,hispanic,0.7294753669211465,Ethnicity
2007,King George County,hispanic,0.7302802551880292,Ethnicity
2007,King William County,hispanic,0.7299555170550299,Ethnicity
2007,Lancaster County,hispanic,0.7237040749005935,Ethnicity
2007,Lee County,hispanic,0.7300289237145892,Ethnicity
2007,Lexington City,hispanic,0.7251245906803566,Ethnicity
2007,Loudoun County,hispanic,0.6253699795706904,Ethnicity
2007,Louisa County,hispanic,0.7307753480688496,Ethnicity
2007,Lunenburg County,hispanic,0.7304677084007243,Ethnicity
2007,Lynchburg City,hispanic,0.8121817456509398,Ethnicity
2007,Madison County,hispanic,0.7308592931936475,Ethnicity
2007,Manassas City,hispanic,0.5329405223482027,Ethnicity
2007,Manassas Park City,hispanic,0.7347621598861791,Ethnicity
2007,Martinsville City,hispanic,0.7869550778346596,Ethnicity
2007,Mathews County,hispanic,0.7314365604457715,Ethnicity
2007,Mecklenburg County,hispanic,0.7236675667216408,Ethnicity
2007,Middlesex County,hispanic,0.7301902039553955,Ethnicity
2007,Montgomery County,hispanic,0.728715758713672,Ethnicity
2007,Nelson County,hispanic,0.7288045670811073,Ethnicity
