test_year,division_name,level,rate,demographic
2009,Albemarle County,hispanic,0.8272280219542978,Ethnicity
2009,Alexandria City,hispanic,0.778187808140721,Ethnicity
2009,Alleghany Highlands,hispanic,0.8219285920368895,Ethnicity
2009,Amelia County,hispanic,0.8187147414604709,Ethnicity
2009,Amherst County,hispanic,0.8325283572792663,Ethnicity
2009,Appomattox County,hispanic,0.855238511150428,Ethnicity
2009,Arlington County,hispanic,0.7620214112741935,Ethnicity
2009,Augusta County,hispanic,0.7761951938793192,Ethnicity
2009,Bath County,hispanic,0.8181869364427246,Ethnicity
2009,Bedford County,hispanic,0.8155763142465634,Ethnicity
2009,Bland County,hispanic,0.8075156119746597,Ethnicity
2009,Botetourt County,hispanic,0.8422898422490456,Ethnicity
2009,Bristol City,hispanic,0.8262076568707056,Ethnicity
2009,Brunswick County,hispanic,0.8179653410732267,Ethnicity
2009,Buchanan County,hispanic,0.817157622937317,Ethnicity
2009,Buckingham County,hispanic,0.826541471561282,Ethnicity
2009,Buena Vista City,hispanic,0.8209279847695807,Ethnicity
2009,Campbell County,hispanic,0.8324043543192697,Ethnicity
2009,Caroline County,hispanic,0.8314300164799775,Ethnicity
2009,Carroll County,hispanic,0.8034916181414671,Ethnicity
2009,Charles City County,hispanic,0.799244347877115,Ethnicity
2009,Charlotte County,hispanic,0.8461948883232665,Ethnicity
2009,Charlottesville City,hispanic,0.8586685257835982,Ethnicity
2009,Chesapeake City,hispanic,0.9141488772765217,Ethnicity
2009,Chesterfield County,hispanic,0.8856427859120645,Ethnicity
2009,Clarke County,hispanic,0.8008979773305184,Ethnicity
2009,Colonial Beach,hispanic,0.8121217515241265,Ethnicity
2009,Colonial Heights City,hispanic,0.843965049149765,Ethnicity
2009,Covington City,hispanic,0.8069824752373543,Ethnicity
2009,Craig County,hispanic,0.8103195397167904,Ethnicity
2009,Culpeper County,hispanic,0.8254398316199828,Ethnicity
2009,Cumberland County,hispanic,0.8215092301317678,Ethnicity
2009,Danville City,hispanic,0.8561947618452862,Ethnicity
2009,Dickenson County,hispanic,0.8105885410938495,Ethnicity
2009,Dinwiddie County,hispanic,0.8480683813963221,Ethnicity
2009,Essex County,hispanic,0.8211808461179612,Ethnicity
2009,Fairfax County,hispanic,0.8292047131114633,Ethnicity
2009,Falls Church City,hispanic,0.8237269956603739,Ethnicity
2009,Fauquier County,hispanic,0.8570126618165361,Ethnicity
2009,Floyd County,hispanic,0.819554092740783,Ethnicity
2009,Fluvanna County,hispanic,0.8389594967967549,Ethnicity
2009,Franklin City,hispanic,0.8531284293103121,Ethnicity
2009,Franklin County,hispanic,0.8679015975107697,Ethnicity
2009,Frederick County,hispanic,0.7891062848352803,Ethnicity
2009,Fredericksburg City,hispanic,0.8241156918108102,Ethnicity
2009,Galax City,hispanic,0.7861873937864613,Ethnicity
2009,Giles County,hispanic,0.8072260571728135,Ethnicity
2009,Gloucester County,hispanic,0.8414762459598488,Ethnicity
2009,Goochland County,hispanic,0.8635000751231368,Ethnicity
2009,Grayson County,hispanic,0.7955221937545216,Ethnicity
2009,Greene County,hispanic,0.7279673270323437,Ethnicity
2009,Greensville County,hispanic,0.8243065819784908,Ethnicity
2009,Halifax County,hispanic,0.817922872946856,Ethnicity
2009,Hampton City,hispanic,0.8561491048199058,Ethnicity
2009,Hanover County,hispanic,0.8813944049371286,Ethnicity
2009,Harrisonburg City,hispanic,0.7371529215898124,Ethnicity
2009,Henrico County,hispanic,0.8582061070339673,Ethnicity
2009,Henry County,hispanic,0.8283297178827822,Ethnicity
2009,Highland County,hispanic,0.8309182538512909,Ethnicity
2009,Hopewell City,hispanic,0.8385604322817594,Ethnicity
2009,Isle of Wight County,hispanic,0.8593700476303862,Ethnicity
