"School Year","Division Number","Division Name","Subject","Race","Gender","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2021-2022","107","Covington City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2","13","13","15","28","7.14","46.43","46.43","53.57","398"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","0","15","8","15","23",".00","65.22","34.78","65.22","414"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","2","8","0","10","10","20.00","80.00",".00","100.00","459"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","0","9","6","9","15",".00","60.00","40.00","60.00","413"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","1","13","3","14","17","5.88","76.47","17.65","82.35","437"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","2","6","2","8","10","20.00","60.00","20.00","80.00","441"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","3","22","4","25","29","10.34","75.86","13.79","86.21","440"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","0","12","5","12","17",".00","70.59","29.41","70.59","407"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","4","8","11","12","23","17.39","34.78","47.83","52.17","426"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","1","7","3","8","11","9.09","63.64","27.27","72.73","416"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","3","13","9","16","25","12.00","52.00","36.00","64.00","420"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","13","6","15","21","9.52","61.90","28.57","71.43","427"
"2021-2022","23","Craig County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2","8","9","10","19","10.53","42.11","47.37","52.63","416"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","14","77","52","91","143","9.79","53.85","36.36","63.64","408"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","21","70","45","91","136","15.44","51.47","33.09","66.91","421"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","19","103","36","122","158","12.03","65.19","22.78","77.22","428"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","19","85","33","104","137","13.87","62.04","24.09","75.91","434"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","16","98","39","114","153","10.46","64.05","25.49","74.51","425"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","23","93","31","116","147","15.65","63.27","21.09","78.91","439"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","9","87","56","96","152","5.92","57.24","36.84","63.16","410"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","18","100","45","118","163","11.04","61.35","27.61","72.39","425"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","9","85","35","94","129","6.98","65.89","27.13","72.87","422"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","14","100","35","114","149","9.40","67.11","23.49","76.51","430"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","18","101","40","119","159","11.32","63.52","25.16","74.84","431"
"2021-2022","24","Culpeper County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","14","92","55","106","161","8.70","57.14","34.16","65.84","421"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","1","14","8","15","23","4.35","60.87","34.78","65.22","422"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","3","13","5","16","21","14.29","61.90","23.81","76.19","437"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","2","11","5","13","18","11.11","61.11","27.78","72.22","420"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","1","14","4","15","19","5.26","73.68","21.05","78.95","426"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","2","6","4","8","12","16.67","50.00","33.33","66.67","436"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","2","17","6","19","25","8.00","68.00","24.00","76.00","431"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1","11","13","12","25","4.00","44.00","52.00","48.00","398"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","0","13","6","13","19",".00","68.42","31.58","68.42","414"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","0","5","17","5","22",".00","22.73","77.27","22.73","355"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","0","15","10","15","25",".00","60.00","40.00","60.00","400"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","9","9","11","20","10.00","45.00","45.00","55.00","410"
"2021-2022","25","Cumberland County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","2","13","14","15","29","6.90","44.83","48.28","51.72","396"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","8","14","14","22","36","22.22","38.89","38.89","61.11","408"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","5","17","9","22","31","16.13","54.84","29.03","70.97","423"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","4","21","8","25","33","12.12","63.64","24.24","75.76","429"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","1","14","17","15","32","3.13","43.75","53.13","46.88","377"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","4","18","12","22","34","11.76","52.94","35.29","64.71","417"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","0","17","19","17","36",".00","47.22","52.78","47.22","397"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","6","14","11","20","31","19.35","45.16","35.48","64.52","422"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","4","13","9","17","26","15.38","50.00","34.62","65.38","421"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","4","25","11","29","40","10.00","62.50","27.50","72.50","416"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","1","13","21","14","35","2.86","37.14","60.00","40.00","381"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","5","14","19","19","38","13.16","36.84","50.00","50.00","374"
"2021-2022","108","Danville City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","4","24","10","28","38","10.53","63.16","26.32","73.68","431"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","2","41","25","43","68","2.94","60.29","36.76","63.24","410"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","6","32","22","38","60","10.00","53.33","36.67","63.33","402"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","7","53","9","60","69","10.14","76.81","13.04","86.96","432"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","5","41","13","46","59","8.47","69.49","22.03","77.97","421"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","6","48","19","54","73","8.22","65.75","26.03","73.97","422"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","9","35","15","44","59","15.25","59.32","25.42","74.58","411"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","4","37","34","41","75","5.33","49.33","45.33","54.67","389"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","3","56","32","59","91","3.30","61.54","35.16","64.84","405"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","4","44","22","48","70","5.71","62.86","31.43","68.57","412"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","4","44","12","48","60","6.67","73.33","20.00","80.00","418"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","55","19","57","76","2.63","72.37","25.00","75.00","414"
"2021-2022","26","Dickenson County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","1","44","23","45","68","1.47","64.71","33.82","66.18","411"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","7","68","7","75","82","8.54","82.93","8.54","91.46","441"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","9","56","15","65","80","11.25","70.00","18.75","81.25","435"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","7","59","18","66","84","8.33","70.24","21.43","78.57","413"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","6","48","21","54","75","8.00","64.00","28.00","72.00","424"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","11","51","24","62","86","12.79","59.30","27.91","72.09","438"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","6","40","28","46","74","8.11","54.05","37.84","62.16","401"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","5","53","24","58","82","6.10","64.63","29.27","70.73","423"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","15","45","21","60","81","18.52","55.56","25.93","74.07","426"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","5","68","15","73","88","5.68","77.27","17.05","82.95","428"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","5","40","13","45","58","8.62","68.97","22.41","77.59","430"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","38","28","41","69","4.35","55.07","40.58","59.42","408"
"2021-2022","27","Dinwiddie County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","4","51","34","55","89","4.49","57.30","38.20","61.80","415"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","412"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","<","<","<","<","11","<","<",">50","<50","384"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","1","10","3","11","14","7.14","71.43","21.43","78.57","415"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","449"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","1","15","1","16","17","5.88","88.24","5.88","94.12","441"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","0","8","5","8","13",".00","61.54","38.46","61.54","402"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","1","6","4","7","11","9.09","54.55","36.36","63.64","418"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","0","7","5","7","12",".00","58.33","41.67","58.33","397"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","1","8","2","9","11","9.09","72.73","18.18","81.82","431"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","2","8","2","10","12","16.67","66.67","16.67","83.33","443"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","2","7","3","9","12","16.67","58.33","25.00","75.00","434"
"2021-2022","28","Essex County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","1","11","2","12","14","7.14","78.57","14.29","85.71","424"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","477","1,467","280","1,944","2,224","21.45","65.96","12.59","87.41","457"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","710","1,293","235","2,003","2,238","31.72","57.77","10.50","89.50","470"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","516","1,559","229","2,075","2,304","22.40","67.66","9.94","90.06","460"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","816","1,326","154","2,142","2,296","35.54","57.75","6.71","93.29","477"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","597","1,436","193","2,033","2,226","26.82","64.51","8.67","91.33","466"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","675","1,493","209","2,168","2,377","28.40","62.81","8.79","91.21","465"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","446","1,690","475","2,136","2,611","17.08","64.73","18.19","81.81","444"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","587","1,492","322","2,079","2,401","24.45","62.14","13.41","86.59","457"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","441","1,728","350","2,169","2,519","17.51","68.60","13.89","86.11","450"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","663","1,500","264","2,163","2,427","27.32","61.80","10.88","89.12","465"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","560","1,656","271","2,216","2,487","22.52","66.59","10.90","89.10","458"
"2021-2022","29","Fairfax County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","491","1,779","322","2,270","2,592","18.94","68.63","12.42","87.58","453"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","14","35","7","49","56","25.00","62.50","12.50","87.50","443"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","20","25","0","45","45","44.44","55.56",".00","100.00","497"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","23","41","2","64","66","34.85","62.12","3.03","96.97","479"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","31","26","0","57","57","54.39","45.61",".00","100.00","507"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","22","39","2","61","63","34.92","61.90","3.17","96.83","483"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","19","38","3","57","60","31.67","63.33","5.00","95.00","477"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","13","34","5","47","52","25.00","65.38","9.62","90.38","460"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","24","33","6","57","63","38.10","52.38","9.52","90.48","482"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","17","40","4","57","61","27.87","65.57","6.56","93.44","480"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","24","30","5","54","59","40.68","50.85","8.47","91.53","461"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","13","28","2","41","43","30.23","65.12","4.65","95.35","478"
"2021-2022","109","Falls Church City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","20","54","5","74","79","25.32","68.35","6.33","93.67","470"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","23","139","52","162","214","10.75","64.95","24.30","75.70","429"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","44","156","49","200","249","17.67","62.65","19.68","80.32","445"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","15","162","48","177","225","6.67","72.00","21.33","78.67","430"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","19","157","55","176","231","8.23","67.97","23.81","76.19","431"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","23","160","41","183","224","10.27","71.43","18.30","81.70","435"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","35","193","42","228","270","12.96","71.48","15.56","84.44","438"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","11","138","63","149","212","5.19","65.09","29.72","70.28","415"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","28","159","62","187","249","11.24","63.86","24.90","75.10","429"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","24","150","80","174","254","9.45","59.06","31.50","68.50","425"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","23","167","77","190","267","8.61","62.55","28.84","71.16","421"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","17","168","81","185","266","6.39","63.16","30.45","69.55","409"
"2021-2022","30","Fauquier County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","20","194","85","214","299","6.69","64.88","28.43","71.57","413"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","7","23","15","30","45","15.56","51.11","33.33","66.67","427"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","2","21","15","23","38","5.26","55.26","39.47","60.53","395"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","6","33","16","39","55","10.91","60.00","29.09","70.91","413"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","7","37","15","44","59","11.86","62.71","25.42","74.58","431"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","5","32","11","37","48","10.42","66.67","22.92","77.08","430"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","6","44","17","50","67","8.96","65.67","25.37","74.63","419"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","4","34","24","38","62","6.45","54.84","38.71","61.29","420"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","4","30","26","34","60","6.67","50.00","43.33","56.67","396"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","2","31","20","33","53","3.77","58.49","37.74","62.26","411"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","4","34","20","38","58","6.90","58.62","34.48","65.52","421"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","3","25","15","28","43","6.98","58.14","34.88","65.12","410"
"2021-2022","31","Floyd County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","5","36","23","41","64","7.81","56.25","35.94","64.06","424"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","10","35","18","45","63","15.87","55.56","28.57","71.43","422"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","17","41","12","58","70","24.29","58.57","17.14","82.86","450"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","7","50","24","57","81","8.64","61.73","29.63","70.37","424"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","8","43","18","51","69","11.59","62.32","26.09","73.91","434"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","19","48","24","67","91","20.88","52.75","26.37","73.63","436"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","13","58","16","71","87","14.94","66.67","18.39","81.61","446"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","4","44","28","48","76","5.26","57.89","36.84","63.16","406"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","12","44","23","56","79","15.19","55.70","29.11","70.89","422"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","4","46","23","50","73","5.48","63.01","31.51","68.49","410"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","15","46","30","61","91","16.48","50.55","32.97","67.03","421"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","14","64","21","78","99","14.14","64.65","21.21","78.79","440"
"2021-2022","32","Fluvanna County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","11","56","26","67","93","11.83","60.22","27.96","72.04","426"
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","424"
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","398"
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","<","<","<","<","<","<","<",">50","<50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","433"
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","372"
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","<","<","<","<","<","<","<",">50","<50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50"," "
"2021-2022","135","Franklin City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","393"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","15","115","35","130","165","9.09","69.70","21.21","78.79","433"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","33","99","34","132","166","19.88","59.64","20.48","79.52","442"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","16","117","24","133","157","10.19","74.52","15.29","84.71","439"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","21","111","45","132","177","11.86","62.71","25.42","74.58","431"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","23","120","43","143","186","12.37","64.52","23.12","76.88","435"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","15","126","38","141","179","8.38","70.39","21.23","78.77","430"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","14","101","54","115","169","8.28","59.76","31.95","68.05","421"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","32","93","41","125","166","19.28","56.02","24.70","75.30","431"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","11","115","37","126","163","6.75","70.55","22.70","77.30","424"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","12","124","41","136","177","6.78","70.06","23.16","76.84","423"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","16","114","46","130","176","9.09","64.77","26.14","73.86","426"
"2021-2022","33","Franklin County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","16","129","47","145","192","8.33","67.19","24.48","75.52","428"
"2021-2022","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","28","208","84","236","320","8.75","65.00","26.25","73.75","424"
"2021-2022","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","42","203","93","245","338","12.43","60.06","27.51","72.49","430"
"2021-2022","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","23","222","88","245","333","6.91","66.67","26.43","73.57","426"
"2021-2022","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","44","196","80","240","320","13.75","61.25","25.00","75.00","430"
"2021-2022","34","Frederick County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","27","209","98","236","334","8.08","62.57","29.34","70.66","421"
