School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2020-2021,80,Roanoke County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,5,26,34,31,65,7.69,40,52.31,47.69,401
2020-2021,80,Roanoke County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,5,37,31,42,73,6.85,50.68,42.47,57.53,408
2020-2021,80,Roanoke County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,33,37,33,70,0,47.14,52.86,47.14,385
2020-2021,80,Roanoke County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,41,30,45,75,5.33,54.67,40,60,413
2020-2021,80,Roanoke County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,24,20,25,45,2.22,53.33,44.44,55.56,405
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,397
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,410
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,359
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,352
2020-2021,81,Rockbridge County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,402
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,22,118,22,140,0,15.71,84.29,15.71,361
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,31,103,32,135,0.74,22.96,76.3,23.7,364
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,29,114,32,146,2.05,19.86,78.08,21.92,360
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,55,98,55,153,0,35.95,64.05,35.95,386
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,5,53,89,58,147,3.4,36.05,60.54,39.46,379
2020-2021,82,Rockingham County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,31,80,31,111,0,27.93,72.07,27.93,373
2020-2021,83,Russell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,83,Russell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,83,Russell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,83,Russell County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,83,Russell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,10,11,10,21,0,47.62,52.38,47.62,378
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,0,17,14,17,31,0,54.84,45.16,54.84,376
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,16,10,17,27,3.7,59.26,37.04,62.96,409
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,9,13,10,23,4.35,39.13,56.52,43.48,388
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,18,<,<,>50,<50,382
2020-2021,139,Salem City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,333
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,6,4,6,10,0,60,40,60,421
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,412
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,383
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,383
2020-2021,84,Scott County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,391
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,29,38,30,68,1.47,42.65,55.88,44.12,387
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,24,40,25,65,1.54,36.92,61.54,38.46,382
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,0,17,44,17,61,0,27.87,72.13,27.87,364
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,20,43,21,64,1.56,31.25,67.19,32.81,378
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,19,53,20,73,1.37,26.03,72.6,27.4,364
2020-2021,85,Shenandoah County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,9,44,9,53,0,16.98,83.02,16.98,366
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,14,<,<,>50,<50,374
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,352
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,379
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,388
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,404
2020-2021,86,Smyth County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,408
2020-2021,87,Southampton County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,87,Southampton County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,87,Southampton County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,87,Southampton County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,87,Southampton County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,235
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,128,185,135,320,2.19,40,57.81,42.19,385
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,6,108,167,114,281,2.14,38.43,59.43,40.57,388
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,10,135,146,145,291,3.44,46.39,50.17,49.83,391
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,72,169,75,244,1.23,29.51,69.26,30.74,376
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,3,86,171,89,260,1.15,33.08,65.77,34.23,380
2020-2021,88,Spotsylvania County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,38,160,38,198,0,19.19,80.81,19.19,369
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,154,259,161,420,1.67,36.67,61.67,38.33,383
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,15,198,272,213,485,3.09,40.82,56.08,43.92,392
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,16,201,262,217,479,3.34,41.96,54.7,45.3,389
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,58,304,59,363,0.28,15.98,83.75,16.25,347
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,7,124,321,131,452,1.55,27.43,71.02,28.98,352
2020-2021,89,Stafford County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,50,228,50,278,0,17.99,82.01,17.99,337
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,311
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,376
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,15,<,<,>50,<50,369
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,337
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,355
2020-2021,126,Staunton City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,13,<,<,>50,<50,329
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,22,22,23,45,2.22,48.89,48.89,51.11,380
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,30,24,31,55,1.82,54.55,43.64,56.36,394
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,26,32,28,60,3.33,43.33,53.33,46.67,393
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,14,22,14,36,0,38.89,61.11,38.89,375
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,9,22,10,32,3.13,28.13,68.75,31.25,369
2020-2021,127,Suffolk City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,32,38,32,70,0,45.71,54.29,45.71,378
2020-2021,90,Surry County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,90,Surry County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,90,Surry County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,90,Surry County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,90,Surry County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,91,Sussex County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,379
2020-2021,91,Sussex County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,91,Sussex County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,91,Sussex County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,91,Sussex County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,92,Tazewell County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,28,253,239,281,520,5.38,48.65,45.96,54.04,397
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,43,233,212,276,488,8.81,47.75,43.44,56.56,399
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,50,280,228,330,558,8.96,50.18,40.86,59.14,406
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,9,117,91,126,217,4.15,53.92,41.94,58.06,407
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,36,71,36,107,0,33.64,66.36,33.64,374
2020-2021,128,Virginia Beach City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,9,154,109,163,272,3.31,56.62,40.07,59.93,411
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,13,23,14,37,2.7,35.14,62.16,37.84,380
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,12,13,13,26,3.85,46.15,50,50,403
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,13,30,14,44,2.27,29.55,68.18,31.82,374
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,13,23,13,36,0,36.11,63.89,36.11,385
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,10,18,11,29,3.45,34.48,62.07,37.93,380
2020-2021,93,Warren County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,4,18,4,22,0,18.18,81.82,18.18,363
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,6,4,8,12,16.67,50,33.33,66.67,423
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,445
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,6,5,7,12,8.33,50,41.67,58.33,414
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,10,3,12,15,13.33,66.67,20,80,444
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,8,3,8,11,0,72.73,27.27,72.73,410
2020-2021,94,Washington County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,15,<,<,>50,<50,406
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,12,23,13,36,2.78,33.33,63.89,36.11,376
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,0,11,30,11,41,0,26.83,73.17,26.83,369
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,8,26,9,35,2.86,22.86,74.29,25.71,376
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,2,32,2,34,0,5.88,94.12,5.88,351
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,19,<,<,>50,<50,327
2020-2021,130,Waynesboro City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,2,11,21,13,34,5.88,32.35,61.76,38.24,392
2020-2021,207,West Point,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,207,West Point,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,397
2020-2021,207,West Point,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,207,West Point,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,207,West Point,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,207,West Point,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,20,<,<,>50,<50,363
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,383
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,389
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,15,<,<,>50,<50,397
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,15,<,<,>50,<50,357
2020-2021,95,Westmoreland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,17,<,<,>50,<50,396
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,32,57,32,89,0,35.96,64.04,35.96,385
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,43,73,47,120,3.33,35.83,60.83,39.17,378
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,0,41,52,41,93,0,44.09,55.91,44.09,373
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,23,68,25,93,2.15,24.73,73.12,26.88,331
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,10,71,10,81,0,12.35,87.65,12.35,280
2020-2021,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,22,48,23,71,1.41,30.99,67.61,32.39,331
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,52,81,53,134,0.75,38.81,60.45,39.55,375
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,55,78,58,136,2.21,40.44,57.35,42.65,391
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,38,75,41,116,2.59,32.76,64.66,35.34,374
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,44,78,47,125,2.4,35.2,62.4,37.6,380
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,60,42,61,103,0.97,58.25,40.78,59.22,402
2020-2021,132,Winchester City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,82,69,83,152,0.66,53.95,45.39,54.61,399
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,419
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,392
2020-2021,96,Wise County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,344
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,406
2020-2021,97,Wythe County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,399
2020-2021,98,York County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,9,65,23,74,97,9.28,67.01,23.71,76.29,433
2020-2021,98,York County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,14,73,24,87,111,12.61,65.77,21.62,78.38,434
2020-2021,98,York County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,10,69,27,79,106,9.43,65.09,25.47,74.53,426
2020-2021,98,York County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,57,23,59,82,2.44,69.51,28.05,71.95,420
2020-2021,98,York County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,30,27,30,57,0,52.63,47.37,52.63,395
2020-2021,98,York County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,5,75,26,80,106,4.72,70.75,24.53,75.47,424
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,36,31,36,67,0,53.73,46.27,53.73,395
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,48,35,52,87,4.6,55.17,40.23,59.77,407
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,0,46,42,46,88,0,52.27,47.73,52.27,397
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,4,52,30,56,86,4.65,60.47,34.88,65.12,408
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,54,23,55,78,1.28,69.23,29.49,70.51,412
2021-2022,1,Accomack County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,4,53,37,57,94,4.26,56.38,39.36,60.64,409
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,46,109,47,156,0.64,29.49,69.87,30.13,358
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,6,53,88,59,147,4.08,36.05,59.86,40.14,376
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,7,58,111,65,176,3.98,32.95,63.07,36.93,370
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,10,67,76,77,153,6.54,43.79,49.67,50.33,397
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,60,84,62,146,1.37,41.1,57.53,42.47,378
2021-2022,2,Albemarle County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,28,74,28,102,0,27.45,72.55,27.45,360
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,9,148,320,157,477,1.89,31.03,67.09,32.91,367
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,123,291,126,417,0.72,29.5,69.78,30.22,369
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,5,135,291,140,431,1.16,31.32,67.52,32.48,367
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,7,112,306,119,425,1.65,26.35,72,28,366
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,137,289,138,427,0.23,32.08,67.68,32.32,365
2021-2022,101,Alexandria City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,3,Alleghany County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,386
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,6,5,7,12,8.33,50,41.67,58.33,393
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,404
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,370
2021-2022,4,Amelia County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,365
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,9,3,9,12,0,75,25,75,400
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,9,9,10,19,5.26,47.37,47.37,52.63,403
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,7,4,8,12,8.33,58.33,33.33,66.67,413
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,6,5,6,11,0,54.55,45.45,54.55,398
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,7,2,8,10,10,70,20,80,426
2021-2022,5,Amherst County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,12,<,<,>50,<50,398
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,390
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,431
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,373
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,419
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,361
2021-2022,6,Appomattox County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,5,5,5,10,0,50,50,50,397
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,44,240,249,284,533,8.26,45.03,46.72,53.28,399
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,51,232,307,283,590,8.64,39.32,52.03,47.97,395
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,46,213,272,259,531,8.66,40.11,51.22,48.78,395
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,9,177,309,186,495,1.82,35.76,62.42,37.58,379
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,106,325,108,433,0.46,24.48,75.06,24.94,358
2021-2022,7,Arlington County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,31,269,307,300,607,5.11,44.32,50.58,49.42,391
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,25,17,27,44,4.55,56.82,38.64,61.36,395
