School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2022-2023,72,Powhatan County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               0,              10,               8,              10,              18,      .00,    55.56,    44.44,    55.56,  403
2022-2023,72,Powhatan County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  395
2022-2023,72,Powhatan County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              14,               6,              14,              20,      .00,    70.00,    30.00,    70.00,  412
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               2,               3,               5,               5,              10,    20.00,    30.00,    50.00,    50.00,  416
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  402
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  455
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  377
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,73,Prince Edward County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               8,              44,              19,              52,              71,    11.27,    61.97,    26.76,    73.24,  395
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               6,              45,              14,              51,              65,     9.23,    69.23,    21.54,    78.46,  430
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               6,              42,              25,              48,              73,     8.22,    57.53,    34.25,    65.75,  420
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               7,              43,              22,              50,              72,     9.72,    59.72,    30.56,    69.44,  421
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,              43,              25,              44,              69,     1.45,    62.32,    36.23,    63.77,  407
2022-2023,74,Prince George County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               1,              23,              33,              24,              57,     1.75,    40.35,    57.89,    42.11,  377
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,             175,"           1,359",             819,"           1,534","           2,353",     7.44,    57.76,    34.81,    65.19,  412
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,             158,"           1,401",             794,"           1,559","           2,353",     6.71,    59.54,    33.74,    66.26,  414
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,             190,"           1,315",             872,"           1,505","           2,377",     7.99,    55.32,    36.68,    63.32,  413
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              80,             954,"           1,259","           1,034","           2,293",     3.49,    41.60,    54.91,    45.09,  389
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               5,             721,"           1,261",             726,"           1,987",      .25,    36.29,    63.46,    36.54,  370
2022-2023,75,Prince William County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              65,"           1,132","           1,225","           1,197","           2,422",     2.68,    46.74,    50.58,    49.42,  391
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  415
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               1,              15,               9,              16,              25,     4.00,    60.00,    36.00,    64.00,  412
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  408
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  376
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,              11,<,<,>50,<50,  374
2022-2023,77,Pulaski County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,              13,<,<,>50,<50,  382
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               0,              16,              10,              16,              26,      .00,    61.54,    38.46,    61.54,  374
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               3,              10,               8,              13,              21,    14.29,    47.62,    38.10,    61.90,  416
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               3,              13,               5,              16,              21,    14.29,    61.90,    23.81,    76.19,  436
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               1,              18,              15,              19,              34,     2.94,    52.94,    44.12,    55.88,  403
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,              10,               9,              10,              19,      .00,    52.63,    47.37,    52.63,  391
2022-2023,122,Radford City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              10,               7,              10,              17,      .00,    58.82,    41.18,    58.82,  406
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  469
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  404
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  362
2022-2023,78,Rappahannock County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  405
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              13,             162,             240,             175,             415,     3.13,    39.04,    57.83,    42.17,  380
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              15,             172,             246,             187,             433,     3.46,    39.72,    56.81,    43.19,  382
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              17,             194,             235,             211,             446,     3.81,    43.50,    52.69,    47.31,  389
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               4,              89,             287,              93,             380,     1.05,    23.42,    75.53,    24.47,  365
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,               1,              34,               1,              35,      .00,     2.86,    97.14,     2.86,  328
2022-2023,123,Richmond City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              36,             237,              36,             273,      .00,    13.19,    86.81,    13.19,  347
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               3,               6,               5,               9,              14,    21.43,    42.86,    35.71,    64.29,  367
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               0,               7,               5,               7,              12,      .00,    58.33,    41.67,    58.33,  394
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               1,              10,               2,              11,              13,     7.69,    76.92,    15.38,    84.62,  434
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               0,               9,               7,               9,              16,      .00,    56.25,    43.75,    56.25,  387
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  413
2022-2023,79,Richmond County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,              10,<,<,>50,<50,  326
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               2,              71,             112,              73,             185,     1.08,    38.38,    60.54,    39.46,  381
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               4,              83,              92,              87,             179,     2.23,    46.37,    51.40,    48.60,  390
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               6,              81,              79,              87,             166,     3.61,    48.80,    47.59,    52.41,  390
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               1,              72,             115,              73,             188,      .53,    38.30,    61.17,    38.83,  379
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,              52,             104,              52,             156,      .00,    33.33,    66.67,    33.33,  369
2022-2023,124,Roanoke City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               1,              33,             114,              34,             148,      .68,    22.30,    77.03,    22.97,  364
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               9,              58,              17,              67,              84,    10.71,    69.05,    20.24,    79.76,  437
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               8,              48,              25,              56,              81,     9.88,    59.26,    30.86,    69.14,  422
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               4,              62,              17,              66,              83,     4.82,    74.70,    20.48,    79.52,  431
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               7,              65,              12,              72,              84,     8.33,    77.38,    14.29,    85.71,  430
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              17,              48,              20,              65,              85,    20.00,    56.47,    23.53,    76.47,  437
2022-2023,80,Roanoke County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               4,              58,              16,              62,              78,     5.13,    74.36,    20.51,    79.49,  431
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               0,               8,               8,               8,              16,      .00,    50.00,    50.00,    50.00,  379
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  348
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               0,               6,               6,               6,              12,      .00,    50.00,    50.00,    50.00,  411
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  410
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,81,Rockbridge County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               1,               7,               3,               8,              11,     9.09,    63.64,    27.27,    72.73,  421
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               0,              53,              97,              53,             150,      .00,    35.33,    64.67,    35.33,  369
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               2,              59,              96,              61,             157,     1.27,    37.58,    61.15,    38.85,  380
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               2,              62,              85,              64,             149,     1.34,    41.61,    57.05,    42.95,  382
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               3,              62,              88,              65,             153,     1.96,    40.52,    57.52,    42.48,  378
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               3,              82,              78,              85,             163,     1.84,    50.31,    47.85,    52.15,  397
2022-2023,82,Rockingham County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              41,              90,              41,             131,      .00,    31.30,    68.70,    31.30,  365
2022-2023,83,Russell County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,83,Russell County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,83,Russell County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,83,Russell County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,83,Russell County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               1,              18,               8,              19,              27,     3.70,    66.67,    29.63,    70.37,  416
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               1,              13,               7,              14,              21,     4.76,    61.90,    33.33,    66.67,  414
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               5,              18,               3,              23,              26,    19.23,    69.23,    11.54,    88.46,  449
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               2,              16,               8,              18,              26,     7.69,    61.54,    30.77,    69.23,  411
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,              17,               9,              18,              27,     3.70,    62.96,    33.33,    66.67,  417
2022-2023,139,Salem City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              11,               3,              11,              14,      .00,    78.57,    21.43,    78.57,  406
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  387
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               0,               9,               4,               9,              13,      .00,    69.23,    30.77,    69.23,  389
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               0,              11,              10,              11,              21,      .00,    52.38,    47.62,    52.38,  376
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,              10,              15,              10,              25,      .00,    40.00,    60.00,    40.00,  372
2022-2023,84,Scott County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,               6,              22,               6,              28,      .00,    21.43,    78.57,    21.43,  353
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               2,              33,              29,              35,              64,     3.13,    51.56,    45.31,    54.69,  395
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               4,              40,              33,              44,              77,     5.19,    51.95,    42.86,    57.14,  395
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               3,              34,              28,              37,              65,     4.62,    52.31,    43.08,    56.92,  400
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              11,              40,              21,              51,              72,    15.28,    55.56,    29.17,    70.83,  424
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               2,              40,              29,              42,              71,     2.82,    56.34,    40.85,    59.15,  401
2022-2023,85,Shenandoah County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               3,              18,              50,              21,              71,     4.23,    25.35,    70.42,    29.58,  381
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  453
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  414
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               0,              12,               2,              12,              14,      .00,    85.71,    14.29,    85.71,  425
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               1,               5,               6,               6,              12,     8.33,    41.67,    50.00,    50.00,  400
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  370
2022-2023,86,Smyth County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  387
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  436
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  358
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,87,Southampton County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              18,             226,             174,             244,             418,     4.31,    54.07,    41.63,    58.37,  401
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              22,             222,             148,             244,             392,     5.61,    56.63,    37.76,    62.24,  409
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              25,             237,             164,             262,             426,     5.87,    55.63,    38.50,    61.50,  409
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               5,             140,             226,             145,             371,     1.35,    37.74,    60.92,    39.08,  378
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               4,             172,             221,             176,             397,     1.01,    43.32,    55.67,    44.33,  382
2022-2023,88,Spotsylvania County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               2,             160,             199,             162,             361,      .55,    44.32,    55.12,    44.88,  381
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              23,             290,             215,             313,             528,     4.36,    54.92,    40.72,    59.28,  403
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              25,             307,             187,             332,             519,     4.82,    59.15,    36.03,    63.97,  411
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              27,             294,             201,             321,             522,     5.17,    56.32,    38.51,    61.49,  409
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               3,             264,             254,             267,             521,      .58,    50.67,    48.75,    51.25,  392
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,              21,             258,             319,             279,             598,     3.51,    43.14,    53.34,    46.66,  389
2022-2023,89,Stafford County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               2,             158,             230,             160,             390,      .51,    40.51,    58.97,    41.03,  379
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               3,               7,               5,              10,              15,    20.00,    46.67,    33.33,    66.67,  429
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               2,              13,               2,              15,              17,    11.76,    76.47,    11.76,    88.24,  436
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               0,               6,               6,               6,              12,      .00,    50.00,    50.00,    50.00,  349
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,              10,<,<,>50,<50,  369
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,               7,              14,               8,              22,     4.55,    31.82,    63.64,    36.36,  394
2022-2023,126,Staunton City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,               6,               5,               6,              11,      .00,    54.55,    45.45,    54.55,  416
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              13,              51,              18,              64,              82,    15.85,    62.20,    21.95,    78.05,  438
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              10,              47,              13,              57,              70,    14.29,    67.14,    18.57,    81.43,  431
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              13,              51,              19,              64,              83,    15.66,    61.45,    22.89,    77.11,  424
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               6,              49,              29,              55,              84,     7.14,    58.33,    34.52,    65.48,  416
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,              33,              23,              33,              56,      .00,    58.93,    41.07,    58.93,  389
2022-2023,127,Suffolk City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              11,              38,              15,              49,              64,    17.19,    59.38,    23.44,    76.56,  432
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,90,Surry County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  439
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,  385
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  438
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,91,Sussex County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  399
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  449
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  407
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  339
2022-2023,92,Tazewell County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  435
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,              65,             413,             206,             478,             684,     9.50,    60.38,    30.12,    69.88,  419
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,              46,             383,             196,             429,             625,     7.36,    61.28,    31.36,    68.64,  416
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,              65,             384,             224,             449,             673,     9.66,    57.06,    33.28,    66.72,  414
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,              26,             275,             178,             301,             479,     5.43,    57.41,    37.16,    62.84,  407
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,             157,             153,             158,             311,      .32,    50.48,    49.20,    50.80,  388
2022-2023,128,Virginia Beach City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,              24,             466,             193,             490,             683,     3.51,    68.23,    28.26,    71.74,  412
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               4,              23,              18,              27,              45,     8.89,    51.11,    40.00,    60.00,  404
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               0,              23,              20,              23,              43,      .00,    53.49,    46.51,    53.49,  388
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               5,              14,              19,              19,              38,    13.16,    36.84,    50.00,    50.00,  393
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               0,              23,              19,              23,              42,      .00,    54.76,    45.24,    54.76,  405
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               1,              23,              21,              24,              45,     2.22,    51.11,    46.67,    53.33,  402
2022-2023,93,Warren County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              20,              24,              20,              44,      .00,    45.45,    54.55,    45.45,  390
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               2,              11,               3,              13,              16,    12.50,    68.75,    18.75,    81.25,  444
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               2,              12,               5,              14,              19,    10.53,    63.16,    26.32,    73.68,  424
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               1,              14,               3,              15,              18,     5.56,    77.78,    16.67,    83.33,  435
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               4,               5,               1,               9,              10,    40.00,    50.00,    10.00,    90.00,  469
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,              13,               1,              13,              14,      .00,    92.86,     7.14,    92.86,  430
2022-2023,94,Washington County ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               2,              14,               2,              16,              18,    11.11,    77.78,    11.11,    88.89,  442
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,               3,              21,              21,              24,              45,     6.67,    46.67,    46.67,    53.33,  397
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,               1,              19,              17,              20,              37,     2.70,    51.35,    45.95,    54.05,  406
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,               3,              17,              26,              20,              46,     6.52,    36.96,    56.52,    43.48,  381
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,               0,              12,              37,              12,              49,      .00,    24.49,    75.51,    24.49,  364
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,               0,               9,              28,               9,              37,      .00,    24.32,    75.68,    24.32,  359
2022-2023,130,Waynesboro City ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,               0,              17,              28,              17,              45,      .00,    37.78,    62.22,    37.78,  379
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  447
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  432
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,  397
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2022-2023,207,West Point ,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
