"School Year","Division Number","Division Name","Subject","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2012-2013","126","Staunton City","English:Reading","Grade 6","SOL","English Reading","21","90","69","111","180","11.67","50.00","38.33","61.67","412"
"2012-2013","126","Staunton City","English:Reading","Grade 7","SOL","English Reading","27","108","61","135","196","13.78","55.10","31.12","68.88","430"
"2012-2013","126","Staunton City","English:Reading","Grade 8","SOL","English Reading","20","81","57","101","158","12.66","51.27","36.08","63.92","416"
"2012-2013","127","Suffolk City","English:Reading","Grade 3","SOL","English Reading","159","598","344","757","1,101","14.44","54.31","31.24","68.76","424"
"2012-2013","127","Suffolk City","English:Reading","Grade 4","SOL","English Reading","164","589","361","753","1,114","14.72","52.87","32.41","67.59","427"
"2012-2013","127","Suffolk City","English:Reading","Grade 5","SOL","English Reading","127","562","294","689","983","12.92","57.17","29.91","70.09","427"
"2012-2013","127","Suffolk City","English:Reading","Grade 6","SOL","English Reading","119","561","317","680","997","11.94","56.27","31.80","68.20","422"
"2012-2013","127","Suffolk City","English:Reading","Grade 7","SOL","English Reading","101","589","346","690","1,036","9.75","56.85","33.40","66.60","419"
"2012-2013","127","Suffolk City","English:Reading","Grade 8","SOL","English Reading","40","618","378","658","1,036","3.86","59.65","36.49","63.51","415"
"2012-2013","90","Surry County","English:Reading","Grade 3","SOL","English Reading","12","29","15","41","56","21.43","51.79","26.79","73.21","446"
"2012-2013","90","Surry County","English:Reading","Grade 4","SOL","English Reading","5","34","16","39","55","9.09","61.82","29.09","70.91","424"
"2012-2013","90","Surry County","English:Reading","Grade 5","SOL","English Reading","8","31","16","39","55","14.55","56.36","29.09","70.91","436"
"2012-2013","90","Surry County","English:Reading","Grade 6","SOL","English Reading","7","40","22","47","69","10.14","57.97","31.88","68.12","420"
"2012-2013","90","Surry County","English:Reading","Grade 7","SOL","English Reading","5","39","26","44","70","7.14","55.71","37.14","62.86","420"
"2012-2013","90","Surry County","English:Reading","Grade 8","SOL","English Reading","3","38","23","41","64","4.69","59.38","35.94","64.06","416"
"2012-2013","91","Sussex County","English:Reading","Grade 3","SOL","English Reading","7","52","29","59","88","7.95","59.09","32.95","67.05","422"
"2012-2013","91","Sussex County","English:Reading","Grade 4","SOL","English Reading","4","39","39","43","82","4.88","47.56","47.56","52.44","388"
"2012-2013","91","Sussex County","English:Reading","Grade 5","SOL","English Reading","5","41","39","46","85","5.88","48.24","45.88","54.12","393"
"2012-2013","91","Sussex County","English:Reading","Grade 6","SOL","English Reading","7","48","34","55","89","7.87","53.93","38.20","61.80","411"
"2012-2013","91","Sussex County","English:Reading","Grade 7","SOL","English Reading","7","55","32","62","94","7.45","58.51","34.04","65.96","415"
"2012-2013","91","Sussex County","English:Reading","Grade 8","SOL","English Reading","5","47","36","52","88","5.68","53.41","40.91","59.09","408"
"2012-2013","92","Tazewell County","English:Reading","Grade 3","SOL","English Reading","113","256","89","369","458","24.67","55.90","19.43","80.57","447"
"2012-2013","92","Tazewell County","English:Reading","Grade 4","SOL","English Reading","94","259","98","353","451","20.84","57.43","21.73","78.27","446"
"2012-2013","92","Tazewell County","English:Reading","Grade 5","SOL","English Reading","86","294","119","380","499","17.23","58.92","23.85","76.15","436"
"2012-2013","92","Tazewell County","English:Reading","Grade 6","SOL","English Reading","64","238","140","302","442","14.48","53.85","31.67","68.33","429"
"2012-2013","92","Tazewell County","English:Reading","Grade 7","SOL","English Reading","55","281","140","336","476","11.55","59.03","29.41","70.59","429"
"2012-2013","92","Tazewell County","English:Reading","Grade 8","SOL","English Reading","41","298","158","339","497","8.25","59.96","31.79","68.21","420"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 3","SOL","English Reading","1,024","2,921","1,150","3,945","5,095","20.10","57.33","22.57","77.43","442"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 4","SOL","English Reading","849","2,777","1,376","3,626","5,002","16.97","55.52","27.51","72.49","434"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 5","SOL","English Reading","972","2,830","1,181","3,802","4,983","19.51","56.79","23.70","76.30","440"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 6","SOL","English Reading","878","2,981","1,263","3,859","5,122","17.14","58.20","24.66","75.34","438"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 7","SOL","English Reading","929","3,152","1,147","4,081","5,228","17.77","60.29","21.94","78.06","441"
"2012-2013","128","Virginia Beach City","English:Reading","Grade 8","SOL","English Reading","388","3,433","1,331","3,821","5,152","7.53","66.63","25.83","74.17","430"
"2012-2013","93","Warren County","English:Reading","Grade 3","SOL","English Reading","54","236","121","290","411","13.14","57.42","29.44","70.56","430"
"2012-2013","93","Warren County","English:Reading","Grade 4","SOL","English Reading","40","219","110","259","369","10.84","59.35","29.81","70.19","434"
"2012-2013","93","Warren County","English:Reading","Grade 5","SOL","English Reading","74","216","77","290","367","20.16","58.86","20.98","79.02","447"
"2012-2013","93","Warren County","English:Reading","Grade 6","SOL","English Reading","78","208","69","286","355","21.97","58.59","19.44","80.56","448"
"2012-2013","93","Warren County","English:Reading","Grade 7","SOL","English Reading","43","222","124","265","389","11.05","57.07","31.88","68.12","425"
"2012-2013","93","Warren County","English:Reading","Grade 8","SOL","English Reading","32","233","158","265","423","7.57","55.08","37.35","62.65","415"
"2012-2013","94","Washington County","English:Reading","Grade 3","SOL","English Reading","102","319","111","421","532","19.17","59.96","20.86","79.14","446"
"2012-2013","94","Washington County","English:Reading","Grade 4","SOL","English Reading","79","308","134","387","521","15.16","59.12","25.72","74.28","444"
"2012-2013","94","Washington County","English:Reading","Grade 5","SOL","English Reading","100","342","121","442","563","17.76","60.75","21.49","78.51","446"
"2012-2013","94","Washington County","English:Reading","Grade 6","SOL","English Reading","95","306","161","401","562","16.90","54.45","28.65","71.35","435"
"2012-2013","94","Washington County","English:Reading","Grade 7","SOL","English Reading","86","320","134","406","540","15.93","59.26","24.81","75.19","439"
"2012-2013","94","Washington County","English:Reading","Grade 8","SOL","English Reading","32","353","164","385","549","5.83","64.30","29.87","70.13","422"
"2012-2013","130","Waynesboro City","English:Reading","Grade 3","SOL","English Reading","35","123","83","158","241","14.52","51.04","34.44","65.56","421"
"2012-2013","130","Waynesboro City","English:Reading","Grade 4","SOL","English Reading","42","123","79","165","244","17.21","50.41","32.38","67.62","436"
"2012-2013","130","Waynesboro City","English:Reading","Grade 5","SOL","English Reading","36","106","74","142","216","16.67","49.07","34.26","65.74","430"
"2012-2013","130","Waynesboro City","English:Reading","Grade 6","SOL","English Reading","35","113","73","148","221","15.84","51.13","33.03","66.97","427"
"2012-2013","130","Waynesboro City","English:Reading","Grade 7","SOL","English Reading","18","110","72","128","200","9.00","55.00","36.00","64.00","418"
"2012-2013","130","Waynesboro City","English:Reading","Grade 8","SOL","English Reading","18","104","78","122","200","9.00","52.00","39.00","61.00","419"
"2012-2013","207","West Point","English:Reading","Grade 3","SOL","English Reading","16","28","15","44","59","27.12","47.46","25.42","74.58","443"
"2012-2013","207","West Point","English:Reading","Grade 4","SOL","English Reading","14","29","3","43","46","30.43","63.04","6.52","93.48","470"
"2012-2013","207","West Point","English:Reading","Grade 5","SOL","English Reading","16","33","11","49","60","26.67","55.00","18.33","81.67","452"
"2012-2013","207","West Point","English:Reading","Grade 6","SOL","English Reading","13","31","9","44","53","24.53","58.49","16.98","83.02","453"
"2012-2013","207","West Point","English:Reading","Grade 7","SOL","English Reading","12","42","8","54","62","19.35","67.74","12.90","87.10","456"
"2012-2013","207","West Point","English:Reading","Grade 8","SOL","English Reading","15","46","10","61","71","21.13","64.79","14.08","85.92","450"
"2012-2013","95","Westmoreland County","English:Reading","Grade 3","SOL","English Reading","16","71","44","87","131","12.21","54.20","33.59","66.41","421"
"2012-2013","95","Westmoreland County","English:Reading","Grade 4","SOL","English Reading","13","63","46","76","122","10.66","51.64","37.70","62.30","420"
"2012-2013","95","Westmoreland County","English:Reading","Grade 5","SOL","English Reading","12","65","37","77","114","10.53","57.02","32.46","67.54","425"
"2012-2013","95","Westmoreland County","English:Reading","Grade 6","SOL","English Reading","16","61","33","77","110","14.55","55.45","30.00","70.00","431"
"2012-2013","95","Westmoreland County","English:Reading","Grade 7","SOL","English Reading","11","65","46","76","122","9.02","53.28","37.70","62.30","418"
"2012-2013","95","Westmoreland County","English:Reading","Grade 8","SOL","English Reading","9","54","43","63","106","8.49","50.94","40.57","59.43","415"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 3","SOL","English Reading","184","410","165","594","759","24.24","54.02","21.74","78.26","448"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 4","SOL","English Reading","213","403","171","616","787","27.06","51.21","21.73","78.27","451"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 5","SOL","English Reading","203","433","149","636","785","25.86","55.16","18.98","81.02","450"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 6","SOL","English Reading","218","435","147","653","800","27.25","54.38","18.38","81.63","451"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 7","SOL","English Reading","192","489","134","681","815","23.56","60.00","16.44","83.56","451"
"2012-2013","131","Williamsburg-James City County","English:Reading","Grade 8","SOL","English Reading","132","576","191","708","899","14.68","64.07","21.25","78.75","439"
"2012-2013","132","Winchester City","English:Reading","Grade 3","SOL","English Reading","44","160","93","204","297","14.81","53.87","31.31","68.69","424"
"2012-2013","132","Winchester City","English:Reading","Grade 4","SOL","English Reading","59","143","126","202","328","17.99","43.60","38.41","61.59","421"
"2012-2013","132","Winchester City","English:Reading","Grade 5","SOL","English Reading","37","125","114","162","276","13.41","45.29","41.30","58.70","413"
"2012-2013","132","Winchester City","English:Reading","Grade 6","SOL","English Reading","52","140","91","192","283","18.37","49.47","32.16","67.84","425"
"2012-2013","132","Winchester City","English:Reading","Grade 7","SOL","English Reading","55","132","68","187","255","21.57","51.76","26.67","73.33","440"
"2012-2013","132","Winchester City","English:Reading","Grade 8","SOL","English Reading","29","161","76","190","266","10.90","60.53","28.57","71.43","429"
"2012-2013","96","Wise County","English:Reading","Grade 3","SOL","English Reading","77","275","85","352","437","17.62","62.93","19.45","80.55","447"
"2012-2013","96","Wise County","English:Reading","Grade 4","SOL","English Reading","63","262","98","325","423","14.89","61.94","23.17","76.83","445"
"2012-2013","96","Wise County","English:Reading","Grade 5","SOL","English Reading","70","276","120","346","466","15.02","59.23","25.75","74.25","437"
"2012-2013","96","Wise County","English:Reading","Grade 6","SOL","English Reading","80","291","114","371","485","16.49","60.00","23.51","76.49","440"
"2012-2013","96","Wise County","English:Reading","Grade 7","SOL","English Reading","68","290","83","358","441","15.42","65.76","18.82","81.18","443"
"2012-2013","96","Wise County","English:Reading","Grade 8","SOL","English Reading","37","261","124","298","422","8.77","61.85","29.38","70.62","426"
"2012-2013","97","Wythe County","English:Reading","Grade 3","SOL","English Reading","62","177","68","239","307","20.20","57.65","22.15","77.85","440"
"2012-2013","97","Wythe County","English:Reading","Grade 4","SOL","English Reading","48","187","74","235","309","15.53","60.52","23.95","76.05","436"
"2012-2013","97","Wythe County","English:Reading","Grade 5","SOL","English Reading","62","178","68","240","308","20.13","57.79","22.08","77.92","443"
"2012-2013","97","Wythe County","English:Reading","Grade 6","SOL","English Reading","57","195","98","252","350","16.29","55.71","28.00","72.00","431"
"2012-2013","97","Wythe County","English:Reading","Grade 7","SOL","English Reading","48","198","95","246","341","14.08","58.06","27.86","72.14","432"
"2012-2013","97","Wythe County","English:Reading","Grade 8","SOL","English Reading","12","179","123","191","314","3.82","57.01","39.17","60.83","409"
"2012-2013","98","York County","English:Reading","Grade 3","SOL","English Reading","178","511","162","689","851","20.92","60.05","19.04","80.96","447"
"2012-2013","98","York County","English:Reading","Grade 4","SOL","English Reading","217","514","164","731","895","24.25","57.43","18.32","81.68","451"
"2012-2013","98","York County","English:Reading","Grade 5","SOL","English Reading","240","545","124","785","909","26.40","59.96","13.64","86.36","457"
"2012-2013","98","York County","English:Reading","Grade 6","SOL","English Reading","208","511","144","719","863","24.10","59.21","16.69","83.31","452"
"2012-2013","98","York County","English:Reading","Grade 7","SOL","English Reading","204","591","204","795","999","20.42","59.16","20.42","79.58","447"
"2012-2013","98","York County","English:Reading","Grade 8","SOL","English Reading","90","587","244","677","921","9.77","63.74","26.49","73.51","432"
"2013-2014","1","Accomack County","English:Reading","Grade 3","SOL","English Reading","23","159","150","182","332","6.93","47.89","45.18","54.82","406"
"2013-2014","1","Accomack County","English:Reading","Grade 4","SOL","English Reading","34","165","123","199","322","10.56","51.24","38.20","61.80","418"
"2013-2014","1","Accomack County","English:Reading","Grade 5","SOL","English Reading","42","171","95","213","308","13.64","55.52","30.84","69.16","434"
"2013-2014","1","Accomack County","English:Reading","Grade 6","SOL","English Reading","27","218","107","245","352","7.67","61.93","30.40","69.60","430"
"2013-2014","1","Accomack County","English:Reading","Grade 7","SOL","English Reading","37","226","116","263","379","9.76","59.63","30.61","69.39","426"
"2013-2014","1","Accomack County","English:Reading","Grade 8","SOL","English Reading","19","188","139","207","346","5.49","54.34","40.17","59.83","414"
"2013-2014","2","Albemarle County","English:Reading","Grade 3","SOL","English Reading","201","488","261","689","950","21.16","51.37","27.47","72.53","438"
"2013-2014","2","Albemarle County","English:Reading","Grade 4","SOL","English Reading","160","529","259","689","948","16.88","55.80","27.32","72.68","440"
"2013-2014","2","Albemarle County","English:Reading","Grade 5","SOL","English Reading","188","497","213","685","898","20.94","55.35","23.72","76.28","446"
"2013-2014","2","Albemarle County","English:Reading","Grade 6","SOL","English Reading","212","522","206","734","940","22.55","55.53","21.91","78.09","447"
"2013-2014","2","Albemarle County","English:Reading","Grade 7","SOL","English Reading","218","534","191","752","943","23.12","56.63","20.25","79.75","452"
"2013-2014","2","Albemarle County","English:Reading","Grade 8","SOL","English Reading","131","640","214","771","985","13.30","64.97","21.73","78.27","443"
"2013-2014","101","Alexandria City","English:Reading","Grade 3","SOL","English Reading","127","503","373","630","1,003","12.66","50.15","37.19","62.81","423"
"2013-2014","101","Alexandria City","English:Reading","Grade 4","SOL","English Reading","191","421","331","612","943","20.25","44.64","35.10","64.90","431"
"2013-2014","101","Alexandria City","English:Reading","Grade 5","SOL","English Reading","126","489","276","615","891","14.14","54.88","30.98","69.02","432"
"2013-2014","101","Alexandria City","English:Reading","Grade 6","SOL","English Reading","99","443","347","542","889","11.14","49.83","39.03","60.97","419"
"2013-2014","101","Alexandria City","English:Reading","Grade 7","SOL","English Reading","126","401","286","527","813","15.50","49.32","35.18","64.82","426"
"2013-2014","101","Alexandria City","English:Reading","Grade 8","SOL","English Reading","75","363","292","438","730","10.27","49.73","40.00","60.00","419"
"2013-2014","3","Alleghany County","English:Reading","Grade 3","SOL","English Reading","19","75","51","94","145","13.10","51.72","35.17","64.83","422"
"2013-2014","3","Alleghany County","English:Reading","Grade 4","SOL","English Reading","13","82","45","95","140","9.29","58.57","32.14","67.86","432"
"2013-2014","3","Alleghany County","English:Reading","Grade 5","SOL","English Reading","18","78","52","96","148","12.16","52.70","35.14","64.86","425"
"2013-2014","3","Alleghany County","English:Reading","Grade 6","SOL","English Reading","19","81","40","100","140","13.57","57.86","28.57","71.43","438"
"2013-2014","3","Alleghany County","English:Reading","Grade 7","SOL","English Reading","15","103","62","118","180","8.33","57.22","34.44","65.56","423"
"2013-2014","3","Alleghany County","English:Reading","Grade 8","SOL","English Reading","9","121","66","130","196","4.59","61.73","33.67","66.33","419"
"2013-2014","4","Amelia County","English:Reading","Grade 3","SOL","English Reading","17","38","57","55","112","15.18","33.93","50.89","49.11","409"
"2013-2014","4","Amelia County","English:Reading","Grade 4","SOL","English Reading","15","63","39","78","117","12.82","53.85","33.33","66.67","431"
"2013-2014","4","Amelia County","English:Reading","Grade 5","SOL","English Reading","11","56","46","67","113","9.73","49.56","40.71","59.29","411"
"2013-2014","4","Amelia County","English:Reading","Grade 6","SOL","English Reading","19","74","48","93","141","13.48","52.48","34.04","65.96","427"
"2013-2014","4","Amelia County","English:Reading","Grade 7","SOL","English Reading","14","79","55","93","148","9.46","53.38","37.16","62.84","420"
"2013-2014","4","Amelia County","English:Reading","Grade 8","SOL","English Reading","9","90","36","99","135","6.67","66.67","26.67","73.33","428"
"2013-2014","5","Amherst County","English:Reading","Grade 3","SOL","English Reading","36","172","94","208","302","11.92","56.95","31.13","68.87","429"
"2013-2014","5","Amherst County","English:Reading","Grade 4","SOL","English Reading","32","141","101","173","274","11.68","51.46","36.86","63.14","423"
"2013-2014","5","Amherst County","English:Reading","Grade 5","SOL","English Reading","39","151","82","190","272","14.34","55.51","30.15","69.85","431"
"2013-2014","5","Amherst County","English:Reading","Grade 6","SOL","English Reading","38","181","83","219","302","12.58","59.93","27.48","72.52","431"
"2013-2014","5","Amherst County","English:Reading","Grade 7","SOL","English Reading","46","169","74","215","289","15.92","58.48","25.61","74.39","435"
"2013-2014","5","Amherst County","English:Reading","Grade 8","SOL","English Reading","26","206","89","232","321","8.10","64.17","27.73","72.27","428"
"2013-2014","6","Appomattox County","English:Reading","Grade 3","SOL","English Reading","20","72","46","92","138","14.49","52.17","33.33","66.67","434"
"2013-2014","6","Appomattox County","English:Reading","Grade 4","SOL","English Reading","20","95","44","115","159","12.58","59.75","27.67","72.33","442"
"2013-2014","6","Appomattox County","English:Reading","Grade 5","SOL","English Reading","34","78","37","112","149","22.82","52.35","24.83","75.17","445"
"2013-2014","6","Appomattox County","English:Reading","Grade 6","SOL","English Reading","21","82","44","103","147","14.29","55.78","29.93","70.07","436"
"2013-2014","6","Appomattox County","English:Reading","Grade 7","SOL","English Reading","15","94","49","109","158","9.49","59.49","31.01","68.99","429"
"2013-2014","6","Appomattox County","English:Reading","Grade 8","SOL","English Reading","10","119","56","129","185","5.41","64.32","30.27","69.73","419"
"2013-2014","7","Arlington County","English:Reading","Grade 3","SOL","English Reading","469","1,035","316","1,504","1,820","25.77","56.87","17.36","82.64","461"
"2013-2014","7","Arlington County","English:Reading","Grade 4","SOL","English Reading","488","863","360","1,351","1,711","28.52","50.44","21.04","78.96","455"
"2013-2014","7","Arlington County","English:Reading","Grade 5","SOL","English Reading","411","896","306","1,307","1,613","25.48","55.55","18.97","81.03","460"
"2013-2014","7","Arlington County","English:Reading","Grade 6","SOL","English Reading","333","920","275","1,253","1,528","21.79","60.21","18.00","82.00","451"
"2013-2014","7","Arlington County","English:Reading","Grade 7","SOL","English Reading","440","821","267","1,261","1,528","28.80","53.73","17.47","82.53","461"
"2013-2014","7","Arlington County","English:Reading","Grade 8","SOL","English Reading","232","855","309","1,087","1,396","16.62","61.25","22.13","77.87","446"
"2013-2014","8","Augusta County","English:Reading","Grade 3","SOL","English Reading","73","381","293","454","747","9.77","51.00","39.22","60.78","419"
"2013-2014","8","Augusta County","English:Reading","Grade 4","SOL","English Reading","107","379","251","486","737","14.52","51.42","34.06","65.94","426"
"2013-2014","8","Augusta County","English:Reading","Grade 5","SOL","English Reading","154","387","269","541","810","19.01","47.78","33.21","66.79","431"
"2013-2014","8","Augusta County","English:Reading","Grade 6","SOL","English Reading","91","403","256","494","750","12.13","53.73","34.13","65.87","428"
"2013-2014","8","Augusta County","English:Reading","Grade 7","SOL","English Reading","85","482","198","567","765","11.11","63.01","25.88","74.12","434"
"2013-2014","8","Augusta County","English:Reading","Grade 8","SOL","English Reading","39","469","315","508","823","4.74","56.99","38.27","61.73","414"
"2013-2014","9","Bath County","English:Reading","Grade 3","SOL","English Reading","1","23","12","24","36","2.78","63.89","33.33","66.67","431"
"2013-2014","9","Bath County","English:Reading","Grade 4","SOL","English Reading","3","33","7","36","43","6.98","76.74","16.28","83.72","445"
"2013-2014","9","Bath County","English:Reading","Grade 5","SOL","English Reading","8","20","7","28","35","22.86","57.14","20.00","80.00","446"
"2013-2014","9","Bath County","English:Reading","Grade 6","SOL","English Reading","3","17","16","20","36","8.33","47.22","44.44","55.56","419"
"2013-2014","9","Bath County","English:Reading","Grade 7","SOL","English Reading","6","30","11","36","47","12.77","63.83","23.40","76.60","443"
"2013-2014","9","Bath County","English:Reading","Grade 8","SOL","English Reading","2","33","17","35","52","3.85","63.46","32.69","67.31","412"
"2013-2014","10","Bedford County","English:Reading","Grade 3","SOL","English Reading","86","364","233","450","683","12.59","53.29","34.11","65.89","426"
"2013-2014","10","Bedford County","English:Reading","Grade 4","SOL","English Reading","86","404","226","490","716","12.01","56.42","31.56","68.44","433"
"2013-2014","10","Bedford County","English:Reading","Grade 5","SOL","English Reading","97","486","190","583","773","12.55","62.87","24.58","75.42","435"
"2013-2014","10","Bedford County","English:Reading","Grade 6","SOL","English Reading","126","414","186","540","726","17.36","57.02","25.62","74.38","437"
"2013-2014","10","Bedford County","English:Reading","Grade 7","SOL","English Reading","116","460","192","576","768","15.10","59.90","25.00","75.00","437"
"2013-2014","10","Bedford County","English:Reading","Grade 8","SOL","English Reading","61","485","206","546","752","8.11","64.49","27.39","72.61","427"
"2013-2014","11","Bland County","English:Reading","Grade 3","SOL","English Reading","11","33","25","44","69","15.94","47.83","36.23","63.77","410"
"2013-2014","11","Bland County","English:Reading","Grade 4","SOL","English Reading","1","38","18","39","57","1.75","66.67","31.58","68.42","421"
"2013-2014","11","Bland County","English:Reading","Grade 5","SOL","English Reading","10","37","22","47","69","14.49","53.62","31.88","68.12","423"
"2013-2014","11","Bland County","English:Reading","Grade 6","SOL","English Reading","15","31","11","46","57","26.32","54.39","19.30","80.70","453"
"2013-2014","11","Bland County","English:Reading","Grade 7","SOL","English Reading","8","50","15","58","73","10.96","68.49","20.55","79.45","440"
"2013-2014","11","Bland County","English:Reading","Grade 8","SOL","English Reading","3","38","17","41","58","5.17","65.52","29.31","70.69","423"
"2013-2014","12","Botetourt County","English:Reading","Grade 3","SOL","English Reading","44","202","82","246","328","13.41","61.59","25.00","75.00","435"
"2013-2014","12","Botetourt County","English:Reading","Grade 4","SOL","English Reading","91","221","58","312","370","24.59","59.73","15.68","84.32","459"
"2013-2014","12","Botetourt County","English:Reading","Grade 5","SOL","English Reading","62","222","69","284","353","17.56","62.89","19.55","80.45","450"
"2013-2014","12","Botetourt County","English:Reading","Grade 6","SOL","English Reading","79","267","60","346","406","19.46","65.76","14.78","85.22","450"
"2013-2014","12","Botetourt County","English:Reading","Grade 7","SOL","English Reading","91","250","49","341","390","23.33","64.10","12.56","87.44","458"
"2013-2014","12","Botetourt County","English:Reading","Grade 8","SOL","English Reading","41","261","67","302","369","11.11","70.73","18.16","81.84","444"
"2013-2014","102","Bristol City","English:Reading","Grade 3","SOL","English Reading","25","88","52","113","165","15.15","53.33","31.52","68.48","428"
"2013-2014","102","Bristol City","English:Reading","Grade 4","SOL","English Reading","17","98","60","115","175","9.71","56.00","34.29","65.71","423"
"2013-2014","102","Bristol City","English:Reading","Grade 5","SOL","English Reading","19","81","35","100","135","14.07","60.00","25.93","74.07","439"
"2013-2014","102","Bristol City","English:Reading","Grade 6","SOL","English Reading","30","103","41","133","174","17.24","59.20","23.56","76.44","435"
"2013-2014","102","Bristol City","English:Reading","Grade 7","SOL","English Reading","19","95","53","114","167","11.38","56.89","31.74","68.26","430"
"2013-2014","102","Bristol City","English:Reading","Grade 8","SOL","English Reading","10","100","38","110","148","6.76","67.57","25.68","74.32","425"
"2013-2014","13","Brunswick County","English:Reading","Grade 3","SOL","English Reading","5","70","49","75","124","4.03","56.45","39.52","60.48","409"
"2013-2014","13","Brunswick County","English:Reading","Grade 4","SOL","English Reading","11","64","54","75","129","8.53","49.61","41.86","58.14","409"
"2013-2014","13","Brunswick County","English:Reading","Grade 5","SOL","English Reading","10","62","38","72","110","9.09","56.36","34.55","65.45","428"
"2013-2014","13","Brunswick County","English:Reading","Grade 6","SOL","English Reading","5","72","54","77","131","3.82","54.96","41.22","58.78","409"
"2013-2014","13","Brunswick County","English:Reading","Grade 7","SOL","English Reading","7","83","38","90","128","5.47","64.84","29.69","70.31","419"
"2013-2014","13","Brunswick County","English:Reading","Grade 8","SOL","English Reading","3","72","48","75","123","2.44","58.54","39.02","60.98","415"
"2013-2014","14","Buchanan County","English:Reading","Grade 3","SOL","English Reading","16","113","67","129","196","8.16","57.65","34.18","65.82","427"
"2013-2014","14","Buchanan County","English:Reading","Grade 4","SOL","English Reading","24","101","103","125","228","10.53","44.30","45.18","54.82","414"
"2013-2014","14","Buchanan County","English:Reading","Grade 5","SOL","English Reading","14","96","93","110","203","6.90","47.29","45.81","54.19","412"
"2013-2014","14","Buchanan County","English:Reading","Grade 6","SOL","English Reading","24","120","78","144","222","10.81","54.05","35.14","64.86","419"
"2013-2014","14","Buchanan County","English:Reading","Grade 7","SOL","English Reading","22","116","92","138","230","9.57","50.43","40.00","60.00","416"
"2013-2014","14","Buchanan County","English:Reading","Grade 8","SOL","English Reading","12","133","78","145","223","5.38","59.64","34.98","65.02","413"
"2013-2014","15","Buckingham County","English:Reading","Grade 3","SOL","English Reading","13","78","62","91","153","8.50","50.98","40.52","59.48","414"
"2013-2014","15","Buckingham County","English:Reading","Grade 4","SOL","English Reading","18","55","59","73","132","13.64","41.67","44.70","55.30","420"
"2013-2014","15","Buckingham County","English:Reading","Grade 5","SOL","English Reading","8","72","64","80","144","5.56","50.00","44.44","55.56","401"
"2013-2014","15","Buckingham County","English:Reading","Grade 6","SOL","English Reading","11","68","62","79","141","7.80","48.23","43.97","56.03","413"
"2013-2014","15","Buckingham County","English:Reading","Grade 7","SOL","English Reading","13","76","35","89","124","10.48","61.29","28.23","71.77","428"
"2013-2014","15","Buckingham County","English:Reading","Grade 8","SOL","English Reading","6","76","47","82","129","4.65","58.91","36.43","63.57","412"
"2013-2014","103","Buena Vista City","English:Reading","Grade 3","SOL","English Reading","4","25","45","29","74","5.41","33.78","60.81","39.19","379"
"2013-2014","103","Buena Vista City","English:Reading","Grade 4","SOL","English Reading","9","33","32","42","74","12.16","44.59","43.24","56.76","421"
"2013-2014","103","Buena Vista City","English:Reading","Grade 5","SOL","English Reading","5","27","28","32","60","8.33","45.00","46.67","53.33","409"
"2013-2014","103","Buena Vista City","English:Reading","Grade 6","SOL","English Reading","5","24","36","29","65","7.69","36.92","55.38","44.62","396"
"2013-2014","103","Buena Vista City","English:Reading","Grade 7","SOL","English Reading","15","68","19","83","102","14.71","66.67","18.63","81.37","446"
"2013-2014","103","Buena Vista City","English:Reading","Grade 8","SOL","English Reading","3","45","27","48","75","4.00","60.00","36.00","64.00","410"
"2013-2014","16","Campbell County","English:Reading","Grade 3","SOL","English Reading","56","300","185","356","541","10.35","55.45","34.20","65.80","421"
"2013-2014","16","Campbell County","English:Reading","Grade 4","SOL","English Reading","90","301","205","391","596","15.10","50.50","34.40","65.60","425"
"2013-2014","16","Campbell County","English:Reading","Grade 5","SOL","English Reading","71","311","187","382","569","12.48","54.66","32.86","67.14","429"
"2013-2014","16","Campbell County","English:Reading","Grade 6","SOL","English Reading","68","351","145","419","564","12.06","62.23","25.71","74.29","433"
"2013-2014","16","Campbell County","English:Reading","Grade 7","SOL","English Reading","62","404","144","466","610","10.16","66.23","23.61","76.39","432"
"2013-2014","16","Campbell County","English:Reading","Grade 8","SOL","English Reading","44","348","217","392","609","7.22","57.14","35.63","64.37","417"
"2013-2014","17","Caroline County","English:Reading","Grade 3","SOL","English Reading","61","173","101","234","335","18.21","51.64","30.15","69.85","435"
"2013-2014","17","Caroline County","English:Reading","Grade 4","SOL","English Reading","45","166","104","211","315","14.29","52.70","33.02","66.98","429"
"2013-2014","17","Caroline County","English:Reading","Grade 5","SOL","English Reading","74","146","80","220","300","24.67","48.67","26.67","73.33","449"
"2013-2014","17","Caroline County","English:Reading","Grade 6","SOL","English Reading","15","182","106","197","303","4.95","60.07","34.98","65.02","420"
